timestamp,journey_id,worker_id,tx_type,latency_s,gas_used,block_number,status
1771412738.802926,4_0,4,tpc_lock,1.584026575088501,46549,7,1
1771412742.9416718,4_0,4,tpc_lock,4.138739585876465,46549,7,1
1771412750.8030243,2_0,2,tpc_lock,2.2818214893341064,46561,8,1
1771412750.85667,6_0,6,tpc_lock,9.124749183654783,46561,8,1
1771412750.886196,0_0,0,tpc_lock,6.470739841461182,46561,8,1
1771412752.8834286,7_0,7,tpc_lock,2.300340175628662,46549,8,1
1771412752.884548,5_0,5,tpc_lock,5.047823667526245,46561,8,1
1771412752.8951008,1_0,1,tpc_lock,2.804878234863281,46561,8,1
1771412752.9191332,3_0,3,tpc_lock,1.881000280380249,46561,8,1
1771412754.906354,6_0,6,tpc_lock,4.049678802490234,46561,8,1
1771412754.9065394,4_0,4,das_work,10.77568244934082,48258,8,1
1771412754.9184146,0_0,0,tpc_lock,4.032213449478149,46561,8,1
1771412754.9487436,2_0,2,tpc_lock,4.145714998245239,46561,8,1
1771412754.949231,7_0,7,tpc_lock,2.0657975673675537,46549,8,1
1771412754.9535248,1_0,1,tpc_lock,2.0584194660186768,46561,8,1
1771412754.961333,5_0,5,tpc_lock,2.076781272888184,46561,8,1
1771412754.9733906,3_0,3,tpc_lock,2.054252862930298,46561,8,1
1771412762.8323925,4_0,4,tpc_commit,7.925845623016357,28783,9,1
1771412766.9401245,4_0,4,tpc_commit,4.107722043991089,28783,9,1
1771412766.9429982,7_0,7,das_work,10.411330461502075,48258,9,1
1771412766.9475915,1_0,1,das_work,2.8679327964782715,48258,9,1
1771412766.948354,2_0,2,das_work,9.431871891021729,48258,9,1
1771412766.9561307,5_0,5,das_work,9.382314205169678,48258,9,1
1771412766.988633,6_0,6,das_work,8.02868103981018,48258,9,1
1771412766.9901416,0_0,0,das_work,10.774227619171144,48258,9,1
1771412766.9966345,3_0,3,das_work,3.6299452781677246,48258,9,1
1771412774.8169117,0_0,0,tpc_commit,7.826759338378906,28795,10,1
1771412774.8215053,6_0,6,tpc_commit,7.832861423492432,28795,10,1
1771412774.8229854,4_0,4,tpc_lock,6.693970918655396,46561,10,1
1771412774.8240268,2_0,2,tpc_commit,7.875665187835693,28795,10,1
1771412776.9141304,1_0,1,tpc_commit,9.96653151512146,28795,10,1
1771412776.9467418,5_0,5,tpc_commit,9.990599632263184,28795,10,1
1771412776.9478202,3_0,3,tpc_commit,9.95117163658142,28795,10,1
1771412776.9498663,7_0,7,tpc_commit,10.006860494613647,28783,10,1
1771412778.979494,4_0,4,tpc_lock,4.156500577926636,46561,10,1
1771412778.9801774,7_0,7,tpc_commit,2.030301809310913,28783,10,1
1771412778.9817228,1_0,1,tpc_commit,2.06758189201355,28795,10,1
1771412779.0206783,3_0,3,tpc_commit,2.072850465774536,28795,10,1
1771412779.02339,0_0,0,tpc_commit,4.206470251083374,28795,10,1
1771412779.0311916,6_0,6,tpc_commit,4.209675073623657,28795,10,1
1771412779.0374975,5_0,5,tpc_commit,2.090747356414795,28795,10,1
1771412779.0551188,2_0,2,tpc_commit,4.231080532073975,28795,10,1
1771412786.8343346,2_0,2,tpc_lock,6.702601194381714,46561,11,1
1771412786.8400264,0_0,0,tpc_lock,7.111456632614136,46561,11,1
1771412786.900699,6_0,6,tpc_lock,7.143638610839844,46561,11,1
1771412788.9293714,5_0,5,tpc_lock,7.897777080535889,46561,11,1
1771412788.946586,3_0,3,tpc_lock,8.24248218536377,46561,11,1
1771412788.957199,1_0,1,tpc_lock,8.201562404632568,46561,11,1
1771412788.9667258,7_0,7,tpc_lock,8.997785806655884,46561,11,1
1771412791.027336,7_0,7,tpc_lock,2.0605990886688232,46561,11,1
1771412791.039237,3_0,3,tpc_lock,2.0926389694213867,46561,11,1
1771412791.040748,6_0,6,tpc_lock,4.14003849029541,46561,11,1
1771412791.0530012,5_0,5,tpc_lock,2.1236214637756348,46561,11,1
1771412791.0581665,2_0,2,tpc_lock,4.223819971084595,46561,11,1
1771412791.0948946,1_0,1,tpc_lock,2.137685060501098,46561,11,1
1771412791.09768,0_0,0,tpc_lock,4.257643222808838,46561,11,1
1771412791.1076553,4_0,4,das_work,6.59282922744751,48258,11,1
1771412798.911691,4_0,4,tpc_commit,7.804025888442993,28795,12,1
1771412803.0476625,1_0,1,das_work,9.018524408340454,48258,12,1
1771412803.05099,2_0,2,das_work,2.934199810028076,48258,12,1
1771412803.061207,3_0,3,das_work,5.858868360519409,48258,12,1
1771412803.0995476,4_0,4,tpc_commit,4.187846422195435,28795,12,1
1771412803.1028636,0_0,0,das_work,5.058605194091797,48258,12,1
1771412803.1140215,6_0,6,das_work,6.228034496307373,48258,12,1
1771412803.1204765,7_0,7,das_work,5.122512102127075,48258,12,1
1771412803.2357574,5_0,5,das_work,4.020677328109741,48258,12,1
1771412810.8542082,4_0,4,tpc_lock,6.254242658615112,46561,13,1
1771412810.858079,6_0,6,tpc_commit,7.744049310684204,28795,13,1
1771412810.928407,0_0,0,tpc_commit,7.825531959533691,28795,13,1
1771412810.9418204,2_0,2,tpc_commit,7.890821933746338,28795,13,1
1771412812.9835844,7_0,7,tpc_commit,9.86309552192688,28795,13,1
1771412813.0475545,3_0,3,tpc_commit,9.98633885383606,28795,13,1
1771412813.0592935,1_0,1,tpc_commit,10.011621713638306,28795,13,1
1771412813.07177,5_0,5,tpc_commit,9.836002826690674,28795,13,1
1771412815.0889432,0_0,0,tpc_commit,4.160524129867554,28795,13,1
1771412815.0974953,5_0,5,tpc_commit,2.025716781616211,28795,13,1
1771412815.1065795,6_0,6,tpc_commit,4.248488664627075,28795,13,1
1771412815.1426773,1_0,1,tpc_commit,2.0833723545074463,28795,13,1
1771412815.169124,7_0,7,tpc_commit,2.185525894165039,28795,13,1
1771412815.1932342,3_0,3,tpc_commit,2.145669937133789,28795,13,1
1771412815.2623556,4_0,4,tpc_lock,4.408137321472168,46561,13,1
1771412815.2858677,2_0,2,tpc_commit,4.344035863876343,28795,13,1
1771412822.8839593,2_0,2,tpc_lock,6.868446350097656,46561,14,1
1771412822.9753373,0_0,0,tpc_lock,7.21742057800293,46549,14,1
1771412822.9784927,6_0,6,tpc_lock,7.094247102737427,46561,14,1
1771412824.9784167,3_0,3,tpc_lock,7.94977879524231,46561,14,1
1771412824.979992,5_0,5,tpc_lock,8.272294521331787,46549,14,1
1771412825.0322018,7_0,7,tpc_lock,8.123578548431396,46561,14,1
1771412825.0585887,1_0,1,tpc_lock,8.392345666885376,46561,14,1
1771412827.1168256,3_0,3,tpc_lock,2.1383979320526123,46561,14,1
1771412827.1188726,1_0,1,tpc_lock,2.060274124145508,46561,14,1
1771412827.208764,6_0,6,tpc_lock,4.230258226394653,46561,14,1
1771412827.216966,2_0,2,tpc_lock,4.332998275756836,46561,14,1
1771412827.27207,0_0,0,tpc_lock,4.296722650527954,46549,14,1
1771412827.3068876,7_0,7,tpc_lock,2.2746737003326416,46561,14,1
1771412827.3269565,4_0,4,das_work,6.5705647468566895,48258,14,1
1771412827.354757,5_0,5,tpc_lock,2.374758005142212,46549,14,1
1771412834.938314,4_0,4,tpc_commit,7.611345767974853,28795,15,1
1771412839.1451514,2_0,2,das_work,5.084379434585571,48258,15,1
1771412839.146888,4_0,4,tpc_commit,4.208563804626465,28795,15,1
1771412839.1764915,6_0,6,das_work,6.158546686172485,48258,15,1
1771412839.1855836,3_0,3,das_work,9.748759508132936,48258,15,1
1771412839.189885,0_0,0,das_work,4.162520170211792,48258,15,1
1771412839.3229785,5_0,5,das_work,2.0077946186065674,48258,15,1
1771412839.3302891,7_0,7,das_work,2.8275864124298096,48258,15,1
1771412839.336233,1_0,1,das_work,5.552142858505249,48258,15,1
1771412846.915199,4_0,4,tpc_lock,6.139966249465942,46561,16,1
1771412846.9318483,2_0,2,tpc_commit,7.7866833209991455,28795,16,1
1771412846.93372,6_0,6,tpc_commit,7.757217645645142,28795,16,1
1771412846.9630432,0_0,0,tpc_commit,7.773149728775024,28783,16,1
1771412849.0214534,1_0,1,tpc_commit,9.685208559036257,28795,16,1
1771412849.0396426,7_0,7,tpc_commit,9.70934510231018,28795,16,1
1771412849.0646017,3_0,3,tpc_commit,9.87900972366333,28795,16,1
