timestamp,worker_id,tx_type,latency_s,gas_used,block_number,status
1768861819.3241093,86,tpc_lock,2.1814608573913574,46561,8,1
1768861819.3327382,84,tpc_lock,5.98927903175354,46561,8,1
1768861821.6701665,87,tpc_lock,4.847781181335449,46561,8,1
1768861821.6752453,83,tpc_lock,4.551990270614624,46561,8,1
1768861823.7313054,84,tpc_lock,4.398558855056763,46561,8,1
1768861823.7364142,86,tpc_lock,4.412298679351807,46561,8,1
1768861831.5070238,82,tpc_lock,7.606345891952515,46549,9,1
1768861833.7562711,85,tpc_lock,12.533450603485107,46561,9,1
1768861836.8968325,84,das_work,13.165513753890991,60058,9,1
1768861836.961525,82,tpc_lock,5.454493761062622,46549,9,1
1768861836.9692469,87,tpc_lock,15.299072980880737,46561,9,1
1768861836.9882612,83,tpc_lock,15.313007116317749,46561,9,1
1768861836.9986017,85,tpc_lock,3.2423248291015625,46561,9,1
1768861837.041012,86,das_work,13.304584503173828,60058,9,1
1768861843.5574296,86,tpc_commit,6.516404867172241,28795,10,1
1768861843.5579257,84,tpc_commit,6.661083221435547,28795,10,1
1768861851.0621443,84,tpc_commit,7.504209995269775,28795,10,1
1768861851.062822,87,das_work,14.09356164932251,60058,10,1
1768861851.0657718,86,tpc_commit,7.508332967758179,28795,10,1
1768861851.11379,83,das_work,14.125515937805176,60058,10,1
1768861851.1257582,85,das_work,14.127143144607544,60058,10,1
1768861851.1292312,82,das_work,14.167695045471191,60058,10,1
1768861855.8007321,82,tpc_commit,4.6714887619018555,28783,11,1
1768861855.8011065,84,tpc_lock,3.681579113006592,46549,11,1
1768861855.8195336,86,tpc_lock,3.0241286754608154,46537,11,1
1768861857.9974132,83,tpc_commit,6.883610725402832,28795,11,1
1768861858.0056345,85,tpc_commit,6.879863262176514,28795,11,1
1768861858.006405,87,tpc_commit,6.943570852279663,28795,11,1
1768861863.6094623,87,tpc_commit,5.603045463562012,28795,11,1
1768861863.6449304,82,tpc_commit,7.844189643859863,28783,11,1
1768861863.6751971,85,tpc_commit,5.669549465179443,28795,11,1
1768861863.7306654,86,tpc_lock,7.9111223220825195,46537,11,1
1768861863.7313395,84,tpc_lock,7.9302239418029785,46549,11,1
1768861863.7318316,83,tpc_commit,5.734410524368286,28795,11,1
1768861868.003278,82,tpc_lock,2.507474660873413,46561,12,1
1768861870.2534142,87,tpc_lock,5.288366317749023,46561,12,1
1768861870.2755778,83,tpc_lock,4.590461254119873,46561,12,1
1768861870.330357,85,tpc_lock,5.281564712524414,46561,12,1
1768861876.7387753,83,tpc_lock,6.463188648223877,46561,12,1
1768861876.8079848,82,tpc_lock,8.804694414138794,46561,12,1
1768861876.828945,85,tpc_lock,6.498574495315552,46561,12,1
1768861876.8325834,84,das_work,13.101232051849365,60058,12,1
1768861876.8364458,86,das_work,13.105771541595459,60058,12,1
1768861876.839581,87,tpc_lock,6.586153984069824,46561,12,1
1768861880.015736,84,tpc_commit,3.183138847351074,28783,13,1
1768861880.0388045,86,tpc_commit,3.202346086502075,28771,13,1
1768861890.9587154,83,das_work,14.219930171966553,60058,13,1
1768861890.968703,84,tpc_commit,10.952958106994629,28783,13,1
1768861890.9814095,86,tpc_commit,10.942596673965454,28771,13,1
1768861890.9825244,87,das_work,14.14293098449707,60058,13,1
1768861890.9846923,85,das_work,14.155734777450562,60058,13,1
1768861890.986045,82,das_work,14.178047180175781,60058,13,1
1768861892.1976168,82,tpc_commit,1.2115583419799805,28795,14,1
1768861892.2249727,84,tpc_lock,0.5081298351287842,46561,14,1
1768861894.491878,85,tpc_commit,3.5071730613708496,28795,14,1
1768861894.5772698,83,tpc_commit,3.6185410022735596,28795,14,1
1768861894.597134,87,tpc_commit,3.6145975589752197,28795,14,1
1768861903.2885487,84,tpc_lock,11.06356692314148,46561,14,1
1768861903.2918153,87,tpc_commit,8.694671392440796,28795,14,1
1768861903.3063285,85,tpc_commit,8.814438819885254,28795,14,1
1768861903.3073277,82,tpc_commit,11.109700918197632,28795,14,1
1768861903.3466356,83,tpc_commit,8.76935338973999,28795,14,1
1768861904.3738158,86,tpc_lock,11.993357419967651,46561,15,1
1768861906.7725594,85,tpc_lock,1.9836935997009277,46561,15,1
1768861906.7933652,87,tpc_lock,2.9154984951019287,46561,15,1
1768861906.8118825,83,tpc_lock,2.70412540435791,46561,15,1
1768861915.8623595,86,tpc_lock,11.48853087425232,46561,15,1
1768861915.8635008,84,das_work,12.57494330406189,60058,15,1
1768861915.872659,83,tpc_lock,9.060762882232666,46561,15,1
1768861915.886631,85,tpc_lock,9.1140615940094,46561,15,1
1768861915.9322414,87,tpc_lock,9.138861417770386,46561,15,1
1768861916.4810972,84,tpc_commit,0.6175878047943115,28795,16,1
1768861916.5031447,82,tpc_lock,11.94909119606018,46561,16,1
1768861929.8244915,84,tpc_commit,13.343385696411133,28795,16,1
1768861929.8252373,85,das_work,13.938593864440918,60058,16,1
1768861929.8257887,83,das_work,13.953117370605469,60058,16,1
1768861929.8297234,86,das_work,13.967354774475098,60058,16,1
1768861929.831224,82,tpc_lock,13.328063726425171,46561,16,1
1768861929.835408,87,das_work,13.90315318107605,60058,16,1
1768861931.0224943,85,tpc_commit,1.19724440574646,28795,17,1
1768861931.0370963,83,tpc_commit,1.2112958431243896,28795,17,1
1768861931.0957983,87,tpc_commit,1.2603766918182373,28795,17,1
1768861940.6095672,86,tpc_commit,10.779829263687134,28795,18,1
1768861940.6374278,84,tpc_lock,9.38387942314148,46561,18,1
1768861942.596087,87,tpc_commit,11.5002760887146,28795,17,1
1768861942.5963044,85,tpc_commit,11.573801279067993,28795,17,1
1768861942.5977228,82,das_work,12.766485691070557,60058,17,1
1768861942.5984373,83,tpc_commit,11.561331987380981,28795,17,1
1768861942.5986364,86,tpc_commit,1.9890596866607666,28795,17,1
1768861942.6033995,84,tpc_lock,1.9659621715545654,46561,17,1
1768861952.7251499,82,tpc_commit,10.127417802810669,28795,19,1
1768861952.7534888,86,tpc_lock,8.497113227844238,46561,19,1
1768861954.9956846,82,tpc_commit,2.2705259323120117,28795,18,1
1768861954.9959874,86,tpc_lock,2.2424871921539307,46561,18,1
1768861955.054135,84,das_work,12.450726985931396,60058,18,1
1768861955.3748338,85,tpc_lock,11.322808265686035,46561,19,1
1768861955.3802738,87,tpc_lock,11.435420989990234,46561,19,1
1768861955.3813143,83,tpc_lock,12.275184631347656,46561,19,1
1768861964.8730762,84,tpc_commit,9.818928241729736,28795,20,1
1768861964.9149265,82,tpc_lock,8.522994995117188,46561,20,1
1768861967.9415214,85,tpc_lock,12.566675186157227,46561,19,1
1768861967.9421692,87,tpc_lock,12.561882495880127,46561,19,1
1768861967.9430475,86,das_work,12.947052240371704,60058,19,1
1768861967.9667087,82,tpc_lock,3.051767587661743,46561,19,1
1768861968.030093,83,tpc_lock,12.648765325546265,46561,19,1
1768861968.03071,84,tpc_commit,3.157625675201416,28795,19,1
1768861977.0216064,84,tpc_lock,7.911148548126221,46561,21,1
1768861977.023051,86,tpc_commit,9.07999563217163,28795,21,1
1768861981.8577356,87,das_work,13.915557861328125,60058,20,1
1768861981.8586478,85,das_work,13.91711688041687,60058,20,1
1768861981.8590481,84,tpc_lock,4.837433099746704,46561,20,1
1768861981.8594232,86,tpc_commit,4.8363635540008545,28795,20,1
1768861981.9846506,83,das_work,13.954542875289917,60058,20,1
1768861981.985884,82,das_work,14.019166231155396,60058,20,1
1768861989.159115,82,tpc_commit,7.1732189655303955,28795,22,1
1768861989.2134902,86,tpc_lock,6.324534893035889,46561,22,1
1768861991.662509,87,tpc_commit,9.804762840270996,28795,22,1
1768861991.6650484,83,tpc_commit,9.680383682250977,28795,22,1
1768861991.6657908,85,tpc_commit,9.80713438987732,28795,22,1
1768861994.5395114,86,tpc_lock,5.326011419296265,46561,21,1
1768861994.5406382,83,tpc_commit,2.8755767345428467,28795,21,1
1768861994.542467,82,tpc_commit,5.383343696594238,28795,21,1
1768861994.542694,84,das_work,12.683637142181396,60058,21,1
1768861994.5730631,85,tpc_commit,2.907259941101074,28795,21,1
1768861994.5756311,87,tpc_commit,2.913106918334961,28795,21,1
1768862001.3298752,84,tpc_commit,6.787172794342041,28795,23,1
1768862001.3305924,82,tpc_lock,5.7457685470581055,46561,23,1
1768862003.8568268,85,tpc_lock,8.21726655960083,46549,23,1
1768862003.8679583,83,tpc_lock,8.209606885910034,46561,23,1
1768862003.9220982,87,tpc_lock,8.713260650634766,46561,23,1
1768862007.4783282,83,tpc_lock,3.6103596687316895,46561,22,1
1768862007.47872,84,tpc_commit,6.1488306522369385,28795,22,1
1768862007.5740764,85,tpc_lock,3.717240571975708,46549,22,1
1768862007.5780609,87,tpc_lock,3.655947685241699,46561,22,1
1768862007.5788975,82,tpc_lock,6.248296022415161,46561,22,1
1768862007.5806224,86,das_work,13.04110074043274,60058,22,1
1768862013.4654505,86,tpc_commit,5.884815454483032,28795,24,1
1768862013.4719205,84,tpc_lock,4.746295213699341,46561,24,1
1768862021.4523811,84,tpc_lock,7.980452060699463,46561,23,1
1768862021.5616562,83,das_work,14.08331823348999,60058,23,1
1768862021.5633576,85,das_work,13.989267110824585,60058,23,1
1768862021.5675852,86,tpc_commit,8.10212516784668,28795,23,1
1768862021.5682158,82,das_work,13.98930549621582,60058,23,1
1768862021.570798,87,das_work,13.992722749710083,60058,23,1
1768862025.6902754,82,tpc_commit,4.122046947479248,28795,25,1
1768862025.6908762,86,tpc_lock,2.373922109603882,46561,25,1
1768862028.136465,85,tpc_commit,6.57309365272522,28783,25,1
1768862028.1371665,83,tpc_commit,6.57549786567688,28795,25,1
1768862028.1691117,87,tpc_commit,6.598299264907837,28795,25,1
