block_number,timestamp,tx_count,gas_used,gas_limit
6,1768491283,0,0,30000000
7,1768491295,0,0,30000000
8,1768491307,15,356460,30000000
9,1768491319,24,570324,30000000
10,1768491331,25,594088,30000000
11,1768491343,19,451480,30000000
12,1768491355,13,308908,30000000
13,1768491367,4,95056,30000000
14,1768491379,1,23742,30000000
15,1768491391,0,0,30000000
16,1768491403,6,142474,30000000
17,1768491415,9,213700,30000000
18,1768491427,21,498714,30000000
19,1768491439,25,593656,30000000
20,1768491451,31,736276,30000000
21,1768491464,34,807566,30000000
22,1768491476,25,593910,30000000
23,1768491488,23,546440,30000000
24,1768491500,12,285100,30000000
25,1768491512,10,237540,30000000
26,1768491524,6,142496,30000000
27,1768491536,11,261206,30000000
28,1768491548,12,285036,30000000
29,1768491560,13,308800,30000000
30,1768491572,22,522478,30000000
31,1768491584,20,475014,30000000
32,1768491596,26,617510,30000000
33,1768491608,23,546308,30000000
34,1768491620,20,475090,30000000
35,1768491632,20,475036,30000000
36,1768491644,13,308764,30000000
37,1768491656,21,498856,30000000
38,1768491668,15,356284,30000000
39,1768491680,17,403744,30000000
40,1768491692,17,403822,30000000
41,1768491705,20,475038,30000000
42,1768491717,14,332586,30000000
43,1768491729,10,237540,30000000
44,1768491741,17,403744,30000000
45,1768491753,19,451216,30000000
46,1768491765,22,522498,30000000
47,1768491777,21,498822,30000000
48,1768491789,22,522554,30000000
49,1768491801,19,451328,30000000
50,1768491813,14,332530,30000000
51,1768491825,14,332586,30000000
52,1768491837,20,475004,30000000
53,1768491849,14,332552,30000000
54,1768491861,18,427564,30000000
55,1768491873,17,403734,30000000
56,1768491885,16,379936,30000000
57,1768491897,25,593832,30000000
58,1768491909,19,451240,30000000
59,1768491921,14,332540,30000000
60,1768491933,17,403712,30000000
61,1768491945,17,403680,30000000
62,1768491957,16,380026,30000000
63,1768491969,17,403624,30000000
64,1768491982,14,332408,30000000
65,1768491994,12,284914,30000000
66,1768492006,7,166194,30000000
67,1768492018,9,213654,30000000
68,1768492030,2,47484,30000000
69,1768492042,1,23742,30000000
70,1768492054,0,0,30000000
71,1768492066,0,0,30000000
6,1768491285,0,0,30000000
7,1768491297,1,23764,30000000
8,1768491309,18,427740,30000000
9,1768491321,30,712872,30000000
10,1768491333,21,499020,30000000
11,1768491345,17,403976,30000000
12,1768491357,8,190112,30000000
13,1768491369,5,118798,30000000
14,1768491381,1,23764,30000000
15,1768491393,4,94990,30000000
16,1768491405,10,237442,30000000
17,1768491417,12,284990,30000000
18,1768491429,16,379926,30000000
19,1768491441,26,617520,30000000
20,1768491453,24,569992,30000000
21,1768491465,19,451306,30000000
22,1768491477,24,569960,30000000
23,1768491490,19,451416,30000000
24,1768491502,24,570136,30000000
25,1768491514,16,380014,30000000
26,1768491526,12,285080,30000000
27,1768491538,11,261270,30000000
28,1768491550,11,261272,30000000
29,1768491562,15,356316,30000000
30,1768491574,16,380048,30000000
31,1768491586,20,475026,30000000
32,1768491598,18,427486,30000000
33,1768491610,10,237474,30000000
34,1768491622,28,665026,30000000
35,1768491634,20,475004,30000000
36,1768491646,19,451404,30000000
37,1768491658,20,475036,30000000
38,1768491670,17,403822,30000000
39,1768491682,15,356250,30000000
40,1768491694,19,451350,30000000
41,1768491706,13,308766,30000000
42,1768491718,13,308754,30000000
43,1768491730,12,284990,30000000
44,1768491742,16,380014,30000000
45,1768491754,15,356294,30000000
46,1768491766,20,474926,30000000
47,1768491779,21,498856,30000000
48,1768491791,22,522508,30000000
49,1768491803,17,403834,30000000
50,1768491815,15,356272,30000000
51,1768491827,17,403854,30000000
52,1768491839,13,308810,30000000
53,1768491851,18,427474,30000000
54,1768491863,16,380024,30000000
55,1768491875,16,380024,30000000
56,1768491887,15,356284,30000000
57,1768491899,18,427476,30000000
58,1768491911,22,522422,30000000
59,1768491923,23,546394,30000000
60,1768491935,12,285002,30000000
61,1768491947,18,427476,30000000
62,1768491959,17,403712,30000000
63,1768491971,18,427508,30000000
64,1768491983,22,522322,30000000
65,1768491995,19,451164,30000000
66,1768492007,16,379870,30000000
67,1768492019,5,118698,30000000
68,1768492031,3,71226,30000000
69,1768492043,1,23742,30000000
70,1768492055,0,0,30000000
71,1768492067,1,23742,30000000
6,1768491287,0,0,30000000
7,1768491299,0,0,30000000
8,1768491311,0,0,30000000
9,1768491323,5,118710,30000000
10,1768491335,26,617280,30000000
11,1768491347,48,1357488,30000000
12,1768491359,75,2615880,30000000
13,1768491372,75,2979116,30000000
14,1768491385,83,3351044,30000000
15,1768491399,76,3184980,30000000
16,1768491412,68,2595790,30000000
17,1768491425,55,1923868,30000000
18,1768491437,46,1528560,30000000
19,1768491450,34,1025486,30000000
20,1768491462,36,1145512,30000000
21,1768491474,38,1301848,30000000
22,1768491487,46,1564448,30000000
23,1768491499,53,1839630,30000000
24,1768491512,58,2030920,30000000
25,1768491524,68,2486246,30000000
26,1768491537,64,2645656,30000000
27,1768491550,66,2475408,30000000
28,1768491563,58,2176492,30000000
29,1768491576,57,2007474,30000000
30,1768491589,50,1659710,30000000
31,1768491601,49,1635882,30000000
32,1768491613,52,1779662,30000000
33,1768491626,45,1686036,30000000
34,1768491639,53,1730694,30000000
35,1768491651,55,2141408,30000000
36,1768491664,58,2067432,30000000
37,1768491676,61,2029766,30000000
38,1768491689,52,1961100,30000000
39,1768491702,58,2103660,30000000
40,1768491714,60,2369096,30000000
41,1768491727,66,2548060,30000000
42,1768491740,57,1934778,30000000
43,1768491753,56,1657052,30000000
44,1768491765,43,1602214,30000000
45,1768491778,46,1709832,30000000
46,1768491790,48,1793520,30000000
47,1768491803,49,1599432,30000000
48,1768491815,59,2018578,30000000
49,1768491828,60,2078466,30000000
50,1768491840,57,2297828,30000000
51,1768491853,58,2067520,30000000
52,1768491866,50,1841160,30000000
53,1768491879,59,2018588,30000000
54,1768491891,62,2198816,30000000
55,1768491904,55,2032456,30000000
56,1768491916,54,1936082,30000000
57,1768491929,61,2356634,30000000
58,1768491942,58,2031162,30000000
59,1768491955,57,1971192,30000000
60,1768491967,68,2522890,30000000
61,1768491980,65,2161192,30000000
62,1768491993,41,1736420,30000000
63,1768492005,29,797902,30000000
64,1768492017,8,335266,30000000
65,1768492030,5,155114,30000000
66,1768492042,1,23764,30000000
67,1768492054,0,0,30000000
68,1768492066,0,0,30000000
