timestamp,journey_id,worker_id,tx_type,latency_s,gas_used,block_number,status
1771500686.0728114,3_0,3,das_work,9.042960405349731,48258,8,1
1771500686.073421,2_0,2,das_work,0.9645931720733644,48258,8,1
1771500686.1158147,5_0,5,das_work,2.182313203811645,48258,8,1
1771500686.115956,0_0,0,das_work,6.608123779296875,48258,8,1
1771500686.116076,7_0,7,das_work,8.532413244247437,48258,8,1
1771500686.1214902,1_0,1,das_work,0.6504769325256348,48258,8,1
1771500686.1455886,6_0,6,das_work,2.703543901443481,48258,8,1
1771500686.1461256,4_0,4,das_work,3.0066823959350586,48258,8,1
1771500698.0961795,5_0,5,das_work,2.3015246391296387,48258,9,1
1771500698.09904,4_0,4,das_work,5.908427715301514,48258,9,1
1771500698.0995674,7_0,7,das_work,7.739259958267212,48258,9,1
1771500698.102072,6_0,6,das_work,3.2258081436157227,48258,9,1
1771500698.1072192,0_0,0,das_work,7.090935707092285,48258,9,1
1771500698.1077018,1_0,1,das_work,4.341841220855713,48258,9,1
1771500698.116336,3_0,3,das_work,2.38420844078064,48258,9,1
1771500698.120958,2_0,2,das_work,0.6573483943939209,48258,9,1
1771500710.126608,5_0,5,das_work,5.327137231826782,48258,10,1
1771500710.1273012,3_0,3,das_work,5.586609840393066,48258,10,1
1771500710.1278312,1_0,1,das_work,4.651139259338379,48258,10,1
1771500710.1310174,6_0,6,das_work,0.9334659576416016,48258,10,1
1771500710.1316338,4_0,4,das_work,5.037008285522461,48258,10,1
1771500710.1321328,0_0,0,das_work,6.409281492233276,48258,10,1
1771500710.1354814,7_0,7,das_work,3.962862730026245,48258,10,1
1771500710.1426733,2_0,2,das_work,6.718784332275391,48258,10,1
1771500722.1629372,0_0,0,das_work,4.093175888061523,48258,11,1
1771500722.1689796,2_0,2,das_work,7.747153043746948,48258,11,1
1771500722.172318,6_0,6,das_work,3.2448854446411133,48258,11,1
1771500722.1766436,3_0,3,das_work,1.8707568645477293,48258,11,1
1771500722.183845,1_0,1,das_work,4.155436754226685,48258,11,1
1771500722.184739,4_0,4,das_work,4.344668865203857,48258,11,1
1771500722.1891258,5_0,5,das_work,2.844550371170044,48258,11,1
1771500722.1896944,7_0,7,das_work,9.250707387924194,48258,11,1
1771500734.216101,3_0,3,das_work,9.327322244644163,48258,12,1
1771500734.2209914,0_0,0,das_work,0.9410676956176758,48258,12,1
1771500734.240931,5_0,5,das_work,4.906570196151733,48258,12,1
1771500734.2454753,4_0,4,das_work,8.217541217803955,48258,12,1
1771500734.2463157,2_0,2,das_work,6.603036880493164,48258,12,1
1771500734.2525394,1_0,1,das_work,3.26798415184021,48258,12,1
1771500734.2589476,7_0,7,das_work,6.653350830078125,48258,12,1
1771500734.25974,6_0,6,das_work,3.5854859352111816,48258,12,1
1771500746.2399435,7_0,7,das_work,9.081843852996826,48258,13,1
1771500746.2405238,0_0,0,das_work,7.0798423290252686,48258,13,1
1771500746.2443645,4_0,4,das_work,9.178924560546877,48258,13,1
1771500746.247453,2_0,2,das_work,5.483964920043945,48258,13,1
1771500746.252411,3_0,3,das_work,7.957715272903442,48258,13,1
1771500746.275809,1_0,1,das_work,1.902381896972656,48258,13,1
1771500746.2773936,5_0,5,das_work,1.691559076309204,48258,13,1
1771500746.2998638,6_0,6,das_work,3.2962429523468018,48258,13,1
1771500758.303839,1_0,1,das_work,2.5501601696014404,48258,14,1
1771500758.3167934,2_0,2,das_work,8.639677286148071,48258,14,1
1771500758.3222065,3_0,3,das_work,8.887038469314575,48258,14,1
1771500758.3230789,5_0,5,das_work,4.085884094238281,48258,14,1
1771500758.3300586,6_0,6,das_work,8.701317071914673,48258,14,1
1771500758.3311858,0_0,0,das_work,7.829421043395996,48258,14,1
1771500758.3477376,4_0,4,das_work,4.24274468421936,48258,14,1
1771500758.349814,7_0,7,das_work,0.955045223236084,48258,14,1
1771500770.3072467,5_0,5,das_work,8.5003821849823,48258,15,1
1771500770.3256214,1_0,1,das_work,2.8224148750305176,48258,15,1
1771500770.3350022,2_0,2,das_work,5.053261041641235,48258,15,1
1771500770.3556895,7_0,7,das_work,3.358494520187378,48258,15,1
1771500770.3621702,0_0,0,das_work,3.527754306793213,48258,15,1
1771500770.3636324,3_0,3,das_work,1.7460427284240725,48258,15,1
1771500770.3719373,4_0,4,das_work,7.038035392761231,48258,15,1
1771500770.3859878,6_0,6,das_work,1.3608219623565674,48258,15,1
1771500782.3159063,5_0,5,das_work,3.527974843978882,48258,16,1
1771500782.3170214,2_0,2,das_work,5.528342008590698,48258,16,1
1771500782.326396,6_0,6,das_work,4.452355146408081,48258,16,1
1771500782.3326993,7_0,7,das_work,5.193687438964844,48258,16,1
1771500782.3767283,1_0,1,das_work,8.173593997955322,48258,16,1
1771500782.3779604,4_0,4,das_work,3.2456748485565186,48258,16,1
1771500782.3834772,0_0,0,das_work,8.246890783309937,48258,16,1
1771500782.3911867,3_0,3,das_work,5.57422399520874,48258,16,1
1771500794.314402,1_0,1,das_work,9.99197793006897,48258,17,1
1771500794.3258257,0_0,0,das_work,2.413834810256958,48258,17,1
1771500794.333346,7_0,7,das_work,8.547313928604126,48258,17,1
1771500794.349054,3_0,3,das_work,9.166161060333252,48258,17,1
1771500794.353236,4_0,4,das_work,7.591740608215332,48258,17,1
1771500794.3888106,5_0,5,das_work,9.251065731048584,48258,17,1
1771500794.4055295,2_0,2,das_work,5.435977935791016,48258,17,1
1771500794.407643,6_0,6,das_work,9.18308448791504,48258,17,1
1771500806.3206666,1_1,1,das_work,6.641695737838745,48258,18,1
1771500806.328088,4_1,4,das_work,0.7486588954925537,48258,18,1
1771500806.3340569,3_1,3,das_work,10.037858247756958,48258,18,1
1771500806.345557,6_1,6,das_work,8.667242527008057,48258,18,1
1771500806.363026,2_1,2,das_work,7.852307558059692,48258,18,1
1771500806.3730817,5_1,5,das_work,6.599759817123413,48258,18,1
1771500806.3738115,0_1,0,das_work,5.078327655792236,48258,18,1
1771500806.4026375,7_1,7,das_work,9.147220611572266,48258,18,1
1771500818.315284,4_1,4,das_work,9.446279764175417,48258,19,1
1771500818.3372543,1_1,1,das_work,7.48598051071167,48258,19,1
1771500818.3525708,0_1,0,das_work,3.5348916053771973,48258,19,1
1771500818.3599124,3_1,3,das_work,1.757343292236328,48258,19,1
1771500818.371911,2_1,2,das_work,9.000524044036865,48258,19,1
1771500818.38197,5_1,5,das_work,3.939285755157471,48258,19,1
1771500818.383485,6_1,6,das_work,6.494204521179199,48258,19,1
1771500818.3990724,7_1,7,das_work,4.576181888580322,48258,19,1
1771500830.3347888,4_1,4,das_work,3.4495105743408203,48258,20,1
1771500830.343099,7_1,7,das_work,3.2624356746673584,48258,20,1
1771500830.3471344,6_1,6,das_work,5.889227867126465,48258,20,1
1771500830.357073,3_1,3,das_work,2.322953939437866,48258,20,1
1771500830.3750196,1_1,1,das_work,4.744091749191284,48258,20,1
