block_number,timestamp,tx_count,gas_used,gas_limit
6,1768542819,0,0,30000000
7,1768542831,4,95044,30000000
8,1768542843,40,950524,30000000
9,1768542856,36,855468,30000000
10,1768542868,17,403988,30000000
11,1768542880,3,71292,30000000
12,1768542892,0,0,30000000
13,1768542904,0,0,30000000
14,1768542916,0,0,30000000
15,1768542928,0,0,30000000
16,1768542940,0,0,30000000
17,1768542952,0,0,30000000
18,1768542964,0,0,30000000
19,1768542976,0,0,30000000
20,1768542988,1,23730,30000000
21,1768543000,0,0,30000000
22,1768543012,5,118720,30000000
23,1768543024,3,71248,30000000
24,1768543036,7,166260,30000000
25,1768543048,5,118732,30000000
26,1768543060,5,118742,30000000
27,1768543072,18,427464,30000000
28,1768543084,14,332498,30000000
29,1768543096,16,380012,30000000
30,1768543108,24,570060,30000000
31,1768543120,16,379946,30000000
32,1768543132,26,617600,30000000
33,1768543144,17,403876,30000000
34,1768543156,11,261294,30000000
35,1768543168,10,237596,30000000
36,1768543180,9,213810,30000000
37,1768543193,2,47506,30000000
38,1768543205,6,142518,30000000
39,1768543217,1,23764,30000000
40,1768543229,3,71270,30000000
41,1768543241,3,71258,30000000
42,1768543253,4,94990,30000000
43,1768543265,2,47484,30000000
44,1768543277,2,47528,30000000
45,1768543289,9,213742,30000000
46,1768543301,2,47516,30000000
47,1768543313,8,190002,30000000
48,1768543325,6,142474,30000000
49,1768543337,8,189990,30000000
50,1768543349,10,237486,30000000
51,1768543361,10,237540,30000000
52,1768543373,15,356316,30000000
53,1768543385,20,474870,30000000
54,1768543397,14,332508,30000000
55,1768543409,16,380102,30000000
56,1768543421,12,285080,30000000
57,1768543433,15,356394,30000000
58,1768543445,9,213710,30000000
59,1768543457,14,332552,30000000
60,1768543469,7,166304,30000000
61,1768543481,4,95056,30000000
62,1768543493,4,95012,30000000
63,1768543505,4,94978,30000000
64,1768543517,6,142484,30000000
65,1768543529,5,118764,30000000
66,1768543541,7,166248,30000000
67,1768543553,7,166238,30000000
68,1768543565,5,118776,30000000
69,1768543577,11,261294,30000000
70,1768543589,7,166270,30000000
71,1768543601,10,237508,30000000
72,1768543613,10,237496,30000000
73,1768543626,10,237464,30000000
74,1768543638,12,285124,30000000
75,1768543650,9,213776,30000000
76,1768543662,10,237474,30000000
77,1768543674,9,213710,30000000
78,1768543686,13,308854,30000000
79,1768543698,11,261270,30000000
80,1768543710,12,285036,30000000
81,1768543722,9,213720,30000000
82,1768543734,6,142528,30000000
83,1768543746,6,142528,30000000
84,1768543758,8,189990,30000000
85,1768543770,7,166304,30000000
86,1768543782,10,237530,30000000
87,1768543794,5,118786,30000000
88,1768543806,3,71270,30000000
89,1768543818,6,142496,30000000
90,1768543830,5,118720,30000000
91,1768543842,15,356250,30000000
92,1768543854,11,261228,30000000
93,1768543866,14,332586,30000000
94,1768543878,14,332542,30000000
95,1768543890,4,95012,30000000
96,1768543902,8,189990,30000000
97,1768543914,13,308832,30000000
98,1768543926,10,237562,30000000
99,1768543938,7,166214,30000000
100,1768543950,9,213732,30000000
101,1768543962,8,190024,30000000
102,1768543974,9,213788,30000000
103,1768543986,10,237530,30000000
104,1768543998,7,166304,30000000
105,1768544010,12,284924,30000000
106,1768544022,6,142528,30000000
107,1768544034,6,142562,30000000
108,1768544046,5,118720,30000000
109,1768544059,10,237474,30000000
110,1768544071,7,166216,30000000
111,1768544083,9,213744,30000000
112,1768544095,10,237508,30000000
113,1768544107,5,118720,30000000
114,1768544119,9,213666,30000000
115,1768544131,7,166194,30000000
116,1768544143,12,284948,30000000
117,1768544155,6,142452,30000000
118,1768544167,12,284904,30000000
119,1768544179,12,284892,30000000
120,1768544191,3,71226,30000000
121,1768544203,7,166182,30000000
122,1768544215,3,71226,30000000
123,1768544227,2,47484,30000000
124,1768544239,0,0,30000000
125,1768544251,0,0,30000000
126,1768544263,2,47484,30000000
6,1768542821,0,0,30000000
7,1768542833,9,213876,30000000
8,1768542846,50,1188164,30000000
9,1768542858,29,689108,30000000
10,1768542870,9,213864,30000000
11,1768542882,3,71292,30000000
12,1768542894,0,0,30000000
13,1768542906,0,0,30000000
14,1768542918,0,0,30000000
15,1768542930,0,0,30000000
16,1768542942,0,0,30000000
17,1768542954,0,0,30000000
18,1768542966,0,0,30000000
19,1768542978,0,0,30000000
20,1768542990,0,0,30000000
21,1768543002,0,0,30000000
22,1768543014,2,47484,30000000
23,1768543026,3,71226,30000000
24,1768543038,3,71248,30000000
25,1768543050,11,261250,30000000
26,1768543062,10,237442,30000000
27,1768543074,14,332520,30000000
28,1768543086,23,546352,30000000
29,1768543098,21,498746,30000000
30,1768543110,21,498734,30000000
31,1768543122,19,451272,30000000
32,1768543134,18,427550,30000000
33,1768543146,18,427572,30000000
34,1768543158,11,261338,30000000
35,1768543170,6,142572,30000000
36,1768543182,10,237474,30000000
37,1768543194,4,95044,30000000
38,1768543207,4,95056,30000000
39,1768543219,1,23764,30000000
40,1768543231,3,71248,30000000
41,1768543243,2,47506,30000000
42,1768543255,6,142474,30000000
43,1768543267,3,71270,30000000
44,1768543279,6,142518,30000000
45,1768543291,5,118754,30000000
46,1768543303,6,142518,30000000
47,1768543315,10,237486,30000000
48,1768543327,11,261272,30000000
49,1768543339,10,237496,30000000
50,1768543351,8,189990,30000000
51,1768543363,19,451372,30000000
52,1768543375,9,213710,30000000
53,1768543387,13,308730,30000000
54,1768543399,13,308722,30000000
55,1768543411,17,403786,30000000
56,1768543423,16,380080,30000000
57,1768543435,9,213766,30000000
