timestamp,journey_id,worker_id,tx_type,latency_s,gas_used,block_number,status
1771622623.8106976,4_0,4,das_burn,0.65804123878479,23764,7,1
1771622628.2638097,4_0,4,das_mint,3.817671060562134,23742,7,1
1771622635.794387,0_0,0,das_burn,5.969473361968994,23764,8,1
1771622635.8085604,8_0,8,das_burn,0.867070198059082,23764,8,1
1771622635.8491683,2_0,2,das_burn,7.874876260757446,23764,8,1
1771622635.8643029,6_0,6,das_burn,3.6753101348876953,23764,8,1
1771622637.9623132,1_0,1,das_burn,10.974668502807615,23764,8,1
1771622637.962898,7_0,7,das_burn,7.308314561843872,23764,8,1
1771622637.9869945,9_0,9,das_burn,6.678245306015015,23752,8,1
1771622637.995189,5_0,5,das_burn,6.444435119628906,23764,8,1
1771622637.995729,3_0,3,das_burn,2.3181560039520264,23764,8,1
1771622640.2141235,5_0,5,das_mint,0.4812753200531006,23742,8,1
1771622640.214418,2_0,2,das_mint,3.2317726612091064,23742,8,1
1771622640.215067,7_0,7,das_mint,0.5665738582611084,23742,8,1
1771622640.215686,1_0,1,das_mint,1.6972787380218506,23742,8,1
1771622640.2601328,3_0,3,das_mint,0.5517258644104004,23742,8,1
1771622640.2628472,0_0,0,das_mint,3.658674478530884,23742,8,1
1771622640.2689133,4_0,4,das_work,6.171698093414307,48258,8,1
1771622640.2725985,6_0,6,das_mint,2.821655035018921,23742,8,1
1771622640.2739525,8_0,8,das_mint,3.099242687225342,23742,8,1
1771622640.2741106,9_0,9,das_mint,1.4733850955963137,23730,8,1
1771622652.2485173,3_0,3,das_work,8.413524150848389,48258,9,1
1771622652.249086,9_0,9,das_work,8.778531074523926,48258,9,1
1771622652.2524707,7_0,7,das_work,2.778212308883667,48258,9,1
1771622652.2603486,1_0,1,das_work,2.1404149532318115,48258,9,1
1771622652.2610762,4_0,4,das_work,5.352448225021362,48258,9,1
1771622652.2616112,6_0,6,das_work,2.746536493301392,48258,9,1
1771622652.2622397,5_0,5,das_work,7.027077913284302,48258,9,1
1771622652.2665462,2_0,2,das_work,1.3090059757232666,48258,9,1
1771622652.281773,8_0,8,das_work,6.885760307312012,48258,9,1
1771622652.283083,0_0,0,das_work,6.320221185684204,48258,9,1
1771622664.3075907,6_0,6,das_work,9.087265968322754,48258,10,1
1771622664.3119545,5_0,5,das_work,3.0312085151672363,48258,10,1
1771622664.314155,2_0,2,das_work,3.2374706268310547,48258,10,1
1771622664.3157384,8_0,8,das_work,7.764160633087158,48258,10,1
1771622664.3162732,4_0,4,das_work,8.522307395935059,48258,10,1
1771622664.3221488,0_0,0,das_work,5.920137882232666,48258,10,1
1771622664.324813,3_0,3,das_work,1.8152930736541748,48258,10,1
1771622664.3267827,9_0,9,das_work,3.486891508102417,48258,10,1
1771622664.3328865,1_0,1,das_work,5.04639458656311,48258,10,1
1771622664.347778,7_0,7,das_work,1.251821994781494,48258,10,1
1771622676.3429005,7_0,7,das_work,8.539969444274902,48258,11,1
1771622676.3486,1_0,1,das_work,7.928646326065063,48258,11,1
1771622676.3537145,0_0,0,das_work,8.374165534973145,48258,11,1
1771622676.359811,2_0,2,das_work,1.743051528930664,48258,11,1
1771622676.367288,9_0,9,das_work,5.443887948989868,48258,11,1
1771622676.3679209,4_0,4,das_work,9.540311098098757,48258,11,1
1771622676.36843,8_0,8,das_work,7.858838319778442,48258,11,1
1771622676.3752584,6_0,6,das_work,6.951730251312256,48258,11,1
1771622676.3840413,3_0,3,das_work,7.240963697433472,48258,11,1
1771622676.387455,5_0,5,das_work,6.555584192276001,48258,11,1
1771622688.3678975,6_0,6,das_work,4.686627626419067,48258,12,1
1771622688.3731945,8_0,8,das_work,7.44044828414917,48258,12,1
1771622688.3862448,1_0,1,das_work,6.472721576690674,48258,12,1
1771622688.3977349,9_0,9,das_work,4.983019590377808,48258,12,1
1771622688.399986,3_0,3,das_work,0.8479111194610596,48258,12,1
1771622688.411902,5_0,5,das_work,2.784431219100952,48258,12,1
1771622688.4160192,2_0,2,das_work,3.5675864219665527,48258,12,1
1771622688.4195366,4_0,4,das_work,2.181718111038208,48258,12,1
1771622688.4321368,7_0,7,das_work,9.846402645111084,48258,12,1
1771622688.4382706,0_0,0,das_work,3.06589674949646,48258,12,1
1771622700.4276533,3_0,3,das_work,4.3340466022491455,48258,13,1
1771622700.4301028,9_0,9,das_work,9.46269917488098,48258,13,1
