timestamp,worker_id,tx_type,latency_s,gas_used,block_number,status
1768797060.2997124,1480,das_work,76.91435599327087,60058,9,1
1768797060.311656,1336,das_work,75.54991436004639,60058,9,1
1768797060.3228414,1410,das_work,77.40529417991638,60058,9,1
1768797060.357619,1453,das_work,76.34615731239319,60058,9,1
1768797060.3611224,1320,das_work,76.47590160369873,60058,9,1
1768797060.364536,1366,das_work,76.90511131286621,60058,9,1
1768797060.3650408,1475,das_work,78.02182102203369,60058,9,1
1768797060.3700953,1357,das_work,75.64228296279907,60058,9,1
1768797060.3704562,1495,das_work,76.60919857025146,60058,9,1
1768797060.3706493,1499,das_work,75.89574432373047,60058,9,1
1768797060.3710713,1340,das_work,75.59431409835815,60058,9,1
1768797060.371264,1492,das_work,76.42148613929749,60058,9,1
1768797060.373885,1335,das_work,76.19048547744751,60058,9,1
1768797060.376259,1379,das_work,77.26648139953613,60058,9,1
1768797060.3765683,1481,das_work,76.22225093841553,60058,9,1
1768797060.3791,1461,das_work,77.24051570892334,60058,9,1
1768797060.3793547,1407,das_work,76.12881398200989,60058,9,1
1768797060.3802686,1394,das_work,75.46195888519287,60058,9,1
1768797060.3828702,1316,das_work,77.54436469078064,60058,9,1
1768797060.4060984,1387,das_work,77.31966924667358,60058,9,1
1768797060.4116623,1471,das_work,76.57644391059875,60058,9,1
1768797060.4120395,1328,das_work,77.06389474868774,60058,9,1
1768797060.4139135,1460,das_work,76.3781111240387,60058,9,1
1768797060.414647,1503,das_work,76.03708696365356,60058,9,1
1768797060.4384573,1342,das_work,76.04267954826355,60058,9,1
1768797060.4390473,1318,das_work,77.18134450912476,60058,9,1
1768797060.439345,1360,das_work,76.9516761302948,60058,9,1
1768797060.4395502,1418,das_work,76.01360940933228,60058,9,1
1768797132.8483589,1418,das_work,70.97778558731079,60058,11,1
1768797132.8486667,1328,das_work,70.45107412338257,60058,11,1
1768797132.8489032,1394,das_work,70.67435121536255,60058,11,1
1768797132.8491015,1342,das_work,70.79711890220642,60058,11,1
1768797132.8501272,1499,das_work,71.56358933448792,60058,11,1
1768797132.850335,1475,das_work,70.78146052360535,60058,11,1
1768797132.8510585,1495,das_work,71.85475182533264,60058,11,1
1768797132.8523128,1335,das_work,71.18377828598022,60058,11,1
1768797132.8526313,1453,das_work,71.06950664520264,60058,11,1
1768797132.879765,1460,das_work,71.39950323104858,60058,11,1
1768797132.881106,1481,das_work,71.84438467025757,60058,11,1
1768797132.8844576,1503,das_work,71.56778287887573,60058,11,1
1768797132.8904119,1366,das_work,71.54638433456421,60058,11,1
1768797132.8906999,1357,das_work,71.93407082557678,60058,11,1
1768797132.9003203,1336,das_work,71.39705491065979,60058,11,1
1768797132.9046571,1471,das_work,70.97168684005737,60058,11,1
1768797132.905178,1407,das_work,71.93860793113708,60058,11,1
1768797132.905721,1387,das_work,71.03591871261597,60058,11,1
1768797132.9060526,1492,das_work,70.88795185089111,60058,11,1
1768797132.9272711,1480,das_work,70.79533982276917,60058,11,1
1768797132.9311497,1379,das_work,71.15048384666443,60058,11,1
1768797132.9332027,1320,das_work,70.69811153411865,60058,11,1
1768797132.933503,1318,das_work,71.20016670227051,60058,11,1
1768797132.9474037,1360,das_work,71.95297145843506,60058,11,1
1768797132.9476423,1410,das_work,71.89563918113708,60058,11,1
1768797132.9498658,1461,das_work,70.91407132148743,60058,11,1
1768797132.95125,1340,das_work,70.9307644367218,60058,11,1
1768797132.9546273,1316,das_work,71.2989194393158,60058,11,1
1768797203.0556257,1336,das_work,69.04646420478821,60058,13,1
1768797203.0561867,1453,das_work,68.91361355781555,60058,13,1
1768797203.0566094,1360,das_work,69.45579767227173,60058,13,1
1768797203.057927,1335,das_work,68.42237544059753,60058,13,1
1768797203.0584915,1316,das_work,69.31043004989624,60058,13,1
1768797203.0587494,1499,das_work,69.08623361587524,60058,13,1
1768797203.0684314,1379,das_work,68.43534469604492,60058,13,1
1768797203.072132,1503,das_work,69.06407380104065,60058,13,1
1768797203.080264,1481,das_work,68.88872528076172,60058,13,1
1768797203.087773,1461,das_work,69.52775049209595,60058,13,1
1768797203.0884473,1480,das_work,69.60849785804749,60058,13,1
1768797203.0897424,1357,das_work,68.28564834594727,60058,13,1
1768797203.120245,1460,das_work,68.32442784309387,60058,13,1
1768797203.1218889,1418,das_work,69.5307080745697,60058,13,1
1768797203.12534,1394,das_work,69.3287901878357,60058,13,1
1768797203.127142,1387,das_work,68.41127443313599,60058,13,1
1768797203.1297576,1340,das_work,68.78272724151611,60058,13,1
1768797203.1300597,1471,das_work,68.48017764091492,60058,13,1
1768797203.1321664,1475,das_work,68.7364444732666,60058,13,1
1768797203.1324599,1492,das_work,68.29727149009705,60058,13,1
1768797203.1465378,1410,das_work,68.6399188041687,60058,13,1
