block_number,timestamp,tx_count,gas_used,gas_limit
6,1768531335,0,0,30000000
7,1768531347,9,213864,30000000
8,1768531359,40,950512,30000000
9,1768531371,33,784188,30000000
10,1768531383,9,213876,30000000
11,1768531395,8,190112,30000000
12,1768531407,1,23764,30000000
13,1768531419,2,47484,30000000
14,1768531431,1,23742,30000000
15,1768531443,5,118710,30000000
16,1768531455,18,427432,30000000
17,1768531467,19,451252,30000000
18,1768531479,27,641240,30000000
19,1768531491,26,617488,30000000
20,1768531503,29,688812,30000000
21,1768531515,23,546350,30000000
22,1768531527,17,403878,30000000
23,1768531539,18,427564,30000000
24,1768531551,13,308876,30000000
25,1768531564,8,190046,30000000
26,1768531576,11,261294,30000000
27,1768531588,7,166226,30000000
28,1768531600,13,308722,30000000
29,1768531612,12,285014,30000000
30,1768531624,17,403722,30000000
31,1768531636,23,546206,30000000
32,1768531648,25,593824,30000000
33,1768531660,17,403812,30000000
34,1768531672,22,522530,30000000
35,1768531684,21,498878,30000000
36,1768531696,14,332552,30000000
37,1768531708,19,451328,30000000
38,1768531720,13,308800,30000000
39,1768531732,16,380046,30000000
40,1768531744,11,261238,30000000
41,1768531756,16,380102,30000000
42,1768531768,14,332420,30000000
43,1768531780,18,427476,30000000
44,1768531792,16,380014,30000000
45,1768531804,25,593844,30000000
46,1768531816,17,403790,30000000
47,1768531828,15,356336,30000000
48,1768531841,16,380070,30000000
49,1768531853,14,332520,30000000
50,1768531865,13,308756,30000000
51,1768531877,18,427486,30000000
52,1768531889,23,546328,30000000
53,1768531901,14,332540,30000000
54,1768531913,18,427552,30000000
55,1768531925,15,356326,30000000
56,1768531937,19,451218,30000000
57,1768531949,16,379926,30000000
58,1768531961,19,451340,30000000
59,1768531973,14,332520,30000000
60,1768531985,20,475014,30000000
61,1768531997,13,308722,30000000
62,1768532009,21,498690,30000000
63,1768532021,20,475014,30000000
64,1768532033,13,308666,30000000
65,1768532045,12,284904,30000000
66,1768532057,16,379860,30000000
67,1768532069,17,403602,30000000
68,1768532081,1,23742,30000000
69,1768532093,0,0,30000000
70,1768532105,0,0,30000000
6,1768531336,0,0,30000000
7,1768531348,10,237640,30000000
8,1768531360,44,1045568,30000000
9,1768531372,26,617840,30000000
10,1768531384,13,308908,30000000
11,1768531396,6,142584,30000000
12,1768531408,3,71248,30000000
13,1768531420,2,47484,30000000
14,1768531432,2,47528,30000000
15,1768531444,10,237464,30000000
16,1768531456,13,308678,30000000
17,1768531468,21,498702,30000000
18,1768531480,28,664992,30000000
19,1768531493,20,475012,30000000
20,1768531505,31,736330,30000000
21,1768531517,24,570014,30000000
22,1768531529,20,475148,30000000
23,1768531541,13,308854,30000000
24,1768531553,12,285058,30000000
25,1768531565,12,285058,30000000
26,1768531577,14,332496,30000000
27,1768531589,12,285024,30000000
28,1768531601,17,403742,30000000
29,1768531613,8,190012,30000000
30,1768531625,16,380034,30000000
31,1768531637,12,284992,30000000
32,1768531649,18,427532,30000000
33,1768531661,19,451228,30000000
34,1768531673,22,522576,30000000
35,1768531685,17,403800,30000000
36,1768531697,14,332508,30000000
37,1768531709,19,451318,30000000
38,1768531721,18,427596,30000000
39,1768531734,15,356260,30000000
40,1768531746,18,427476,30000000
41,1768531758,18,427574,30000000
42,1768531770,18,427564,30000000
43,1768531782,15,356226,30000000
44,1768531794,17,403790,30000000
45,1768531806,14,332562,30000000
46,1768531818,20,475004,30000000
47,1768531830,17,403834,30000000
48,1768531842,16,380046,30000000
49,1768531854,16,380004,30000000
50,1768531866,17,403744,30000000
51,1768531878,10,237550,30000000
52,1768531890,15,356282,30000000
53,1768531902,18,427564,30000000
54,1768531914,16,380002,30000000
55,1768531926,17,403754,30000000
56,1768531938,15,356262,30000000
57,1768531950,21,498856,30000000
58,1768531962,12,285002,30000000
59,1768531974,16,379992,30000000
60,1768531987,18,427486,30000000
61,1768531999,23,546252,30000000
62,1768532011,16,380014,30000000
63,1768532023,18,427454,30000000
64,1768532035,17,403622,30000000
65,1768532047,17,403624,30000000
66,1768532059,22,522346,30000000
67,1768532071,8,189958,30000000
68,1768532083,2,47484,30000000
69,1768532095,1,23742,30000000
70,1768532107,1,23742,30000000
6,1768531338,0,0,30000000
7,1768531350,3,71214,30000000
8,1768531362,6,142452,30000000
9,1768531374,37,951062,30000000
10,1768531386,69,2219216,30000000
11,1768531399,74,2555912,30000000
12,1768531411,66,2874434,30000000
13,1768531424,79,3256030,30000000
14,1768531438,78,3196280,30000000
15,1768531451,60,2296804,30000000
16,1768531464,55,1778730,30000000
17,1768531476,37,1205780,30000000
18,1768531488,36,1036752,30000000
19,1768531501,33,1037972,30000000
20,1768531513,39,1143986,30000000
21,1768531525,52,1852050,30000000
22,1768531538,53,1948436,30000000
23,1768531550,56,2019938,30000000
24,1768531563,63,2658056,30000000
25,1768531576,60,2042282,30000000
26,1768531589,64,2282628,30000000
27,1768531601,49,1853766,30000000
28,1768531614,54,2154124,30000000
29,1768531627,44,1408146,30000000
30,1768531639,47,1588508,30000000
31,1768531652,40,1385722,30000000
32,1768531664,44,1444432,30000000
33,1768531676,48,1757206,30000000
34,1768531689,52,1852284,30000000
35,1768531702,58,2212574,30000000
36,1768531714,51,1901182,30000000
37,1768531727,60,1933384,30000000
38,1768531740,56,2056312,30000000
39,1768531752,59,2091094,30000000
40,1768531765,63,2476638,30000000
41,1768531778,48,1793652,30000000
42,1768531790,52,1816058,30000000
43,1768531803,50,1732222,30000000
44,1768531815,45,1504588,30000000
