timestamp,worker_id,tx_type,latency_s,gas_used,block_number,status
1768794658.3736136,287,das_work,32.654337882995605,60058,8,1
1768794658.3748007,313,das_work,33.11223602294922,60058,8,1
1768794658.379744,285,das_work,33.025694608688354,60058,8,1
1768794658.3804266,263,das_work,32.17764163017273,60058,8,1
1768794658.3810923,298,das_work,33.168492555618286,60058,8,1
1768794658.3995008,253,das_work,33.05347728729248,60058,8,1
1768794658.456873,297,das_work,32.85057544708252,60058,8,1
1768794658.475029,270,das_work,32.497535943984985,60058,8,1
1768794658.4774163,255,das_work,32.98217153549194,60058,8,1
1768794658.486018,265,das_work,31.891050577163696,60058,8,1
1768794706.1252127,308,das_work,77.6204628944397,60058,9,1
1768794706.1290843,263,das_work,46.03458380699158,60058,9,1
1768794706.1293173,258,das_work,77.99664902687073,60058,9,1
1768794706.1295645,309,das_work,76.27826499938965,60058,9,1
1768794706.1350496,253,das_work,47.08815383911133,60058,9,1
1768794706.144763,264,das_work,74.91437363624573,60058,9,1
1768794706.1465652,302,das_work,74.89705443382263,60058,9,1
1768794706.1483772,285,das_work,46.255483627319336,60058,9,1
1768794706.15063,260,das_work,77.64185643196106,60058,9,1
1768794706.1541343,262,das_work,79.52316522598267,60058,9,1
1768794706.1598415,272,das_work,73.82839322090149,60058,9,1
1768794706.1635299,305,das_work,78.08195114135742,60058,9,1
1768794706.1637533,297,das_work,46.99975562095642,60058,9,1
1768794706.1646662,298,das_work,47.07975673675537,60058,9,1
1768794706.1648767,270,das_work,47.03509879112244,60058,9,1
1768794706.1653588,279,das_work,76.38725972175598,60058,9,1
1768794706.1655636,266,das_work,75.91317343711853,60058,9,1
1768794706.1835182,313,das_work,46.14628720283508,60058,9,1
1768794706.1858077,265,das_work,46.43043661117554,60058,9,1
1768794706.1905751,296,das_work,74.16856575012207,60058,9,1
1768794706.1909928,311,das_work,79.907461643219,60058,9,1
1768794706.195269,293,das_work,78.57633137702942,60058,9,1
1768794706.1972275,288,das_work,75.60122990608215,60058,9,1
1768794706.201416,294,das_work,79.74853897094727,60058,9,1
1768794706.2016103,254,das_work,75.52885246276855,60058,9,1
1768794706.2027917,269,das_work,76.55973219871521,60058,9,1
1768794706.2039342,287,das_work,46.95182013511658,60058,9,1
1768794706.2117865,281,das_work,75.00652480125427,60058,9,1
1768794706.2126622,291,das_work,75.20763683319092,60058,9,1
1768794706.216243,255,das_work,46.43050503730774,60058,9,1
1768794706.217404,280,das_work,74.52549195289612,60058,9,1
1768794706.217837,283,das_work,73.94368720054626,60058,9,1
1768794706.21805,278,das_work,75.1721453666687,60058,9,1
1768794706.218316,289,das_work,78.61995148658752,60058,9,1
1768794706.224611,276,das_work,74.71950173377991,60058,9,1
1768794770.1027136,265,das_work,62.68406271934509,60058,11,1
1768794770.1041563,253,das_work,62.057883501052856,60058,11,1
1768794770.1045976,288,das_work,62.51045322418213,60058,11,1
1768794770.1148653,276,das_work,62.962005615234375,60058,11,1
1768794770.1205988,296,das_work,62.19641828536987,60058,11,1
1768794770.131738,262,das_work,62.006319999694824,60058,11,1
1768794770.1551912,255,das_work,62.435009717941284,60058,11,1
1768794770.1658175,287,das_work,62.57013964653015,60058,11,1
1768794770.1928303,285,das_work,63.51671624183655,60058,11,1
1768794770.1953175,293,das_work,62.08431315422058,60058,11,1
