timestamp,worker_id,tx_type,latency_s,gas_used,block_number,status
1769143515.4756093,10,das_work,23.53714895248413,60058,8,1
1769143515.476133,21,das_work,22.276513814926147,60058,8,1
1769143515.5195303,18,das_work,20.209081888198853,60058,8,1
1769143515.5212295,12,das_work,20.55393862724304,60058,8,1
1769143515.5524893,11,das_work,23.566431999206543,60058,8,1
1769143515.5535188,9,das_work,25.507299184799194,60058,8,1
1769143515.5560532,29,das_work,24.86347913742065,60058,8,1
1769143515.5583808,6,das_work,23.7566397190094,60058,8,1
1769143515.5585797,24,das_work,25.620630741119385,60058,8,1
1769143515.558792,31,das_work,21.487725973129272,60058,8,1
1769143515.559159,27,das_work,25.614453077316284,60058,8,1
1769143542.7920852,8,das_work,46.22353839874268,60058,9,1
1769143542.7928767,31,das_work,25.383949756622314,60058,9,1
1769143542.7932076,12,das_work,25.89152884483337,60058,9,1
1769143542.7937462,21,das_work,26.479090213775635,60058,9,1
1769143542.7981915,6,das_work,25.45053267478943,60058,9,1
1769143542.8019526,11,das_work,25.876357555389404,60058,9,1
1769143542.8022785,24,das_work,26.629484176635746,60058,9,1
1769143542.854112,18,das_work,25.597225189208984,60058,9,1
1769143542.8550515,7,das_work,46.23082971572876,60058,9,1
1769143542.8607266,25,das_work,46.58495855331421,60058,9,1
1769143542.8613176,9,das_work,26.132390022277832,60058,9,1
1769143542.8617485,1,das_work,43.82265996932984,60058,9,1
1769143542.8724174,29,das_work,25.43509554862976,60058,9,1
1769143542.8940206,10,das_work,26.686183214187626,60058,9,1
1769143542.900327,27,das_work,26.69172716140747,60058,9,1
1769143562.217978,9,das_work,18.83378791809082,60058,10,1
1769143562.2251244,27,das_work,18.53051781654358,60058,10,1
1769143562.2254772,11,das_work,18.40801167488098,60058,10,1
1769143562.2262154,12,das_work,18.340781927108765,60058,10,1
1769143562.2305284,24,das_work,18.387876272201535,60058,10,1
1769143562.2535353,21,das_work,18.58971357345581,60058,10,1
1769143589.5422802,24,das_work,26.218392372131348,60058,11,1
1769143589.542683,18,das_work,44.81639623641968,60058,11,1
1769143589.5434988,27,das_work,26.086452960968018,60058,11,1
1769143589.5445125,10,das_work,44.93377614021301,60058,11,1
1769143589.544708,31,das_work,45.00743317604065,60058,11,1
1769143589.6154158,9,das_work,26.57896900177002,60058,11,1
1769143589.6166425,7,das_work,45.29582929611206,60058,11,1
1769143589.62577,25,das_work,44.85632991790772,60058,11,1
1769143589.628102,6,das_work,45.18168759346008,60058,11,1
1769143589.6291492,11,das_work,26.493451356887817,60058,11,1
1769143589.6326346,8,das_work,45.10452342033386,60058,11,1
1769143589.6355047,1,das_work,45.092570066452026,60058,11,1
1769143589.647573,29,das_work,45.574871301651,60058,11,1
1769143589.6487248,12,das_work,26.46884036064148,60058,11,1
1769143589.661878,21,das_work,26.888031244277958,60058,11,1
1769143616.3402066,7,das_work,24.796565055847168,60058,12,1
1769143616.3521109,24,das_work,26.173177003860477,60058,12,1
1769143616.3871284,10,das_work,25.87755274772644,60058,12,1
1769143616.3911445,31,das_work,25.592712879180908,60058,12,1
1769143616.3951302,21,das_work,25.854589700698853,60058,12,1
1769143616.3998876,6,das_work,24.95959758758545,60058,12,1
1769143616.4130445,1,das_work,25.01479816436768,60058,12,1
1769143616.4196346,11,das_work,25.20035672187805,60058,12,1
1769143616.4255035,9,das_work,25.54556941986084,60058,12,1
1769143616.4263818,29,das_work,25.75968050956726,60058,12,1
1769143616.4278872,12,das_work,24.967330932617188,60058,12,1
1769143616.4282207,27,das_work,25.93952417373657,60058,12,1
1769143616.4284246,25,das_work,24.862302541732788,60058,12,1
1769143639.322207,6,das_work,22.058240175247192,60058,13,1
1769143639.3800025,25,das_work,21.86227059364319,60058,13,1
1769143639.3802166,31,das_work,22.152262926101685,60058,13,1
1769143639.4017186,29,das_work,22.426411867141724,60058,13,1
1769143639.4168217,1,das_work,22.49112105369568,60058,13,1
1769143639.4230783,7,das_work,22.071136713027958,60058,13,1
1769143639.437857,18,das_work,47.97126984596253,60058,13,1
1769143639.439046,8,das_work,48.24470114707947,60058,13,1
1769143669.5922694,18,das_work,28.482013702392575,60058,14,1
1769143669.594303,26,das_work,169.23227524757385,60058,14,1
1769143669.5959954,19,das_work,169.96719431877136,60058,14,1
1769143669.596544,25,das_work,28.269076585769653,60058,14,1
1769143669.5967505,23,das_work,165.8181517124176,60058,14,1
1769143669.596948,5,das_work,165.55745315551758,60058,14,1
1769143669.5983846,10,das_work,51.24512720108032,60058,14,1
1769143669.599545,16,das_work,165.9541094303131,60058,14,1
1769143669.6067345,13,das_work,165.39506435394287,60058,14,1
1769143669.6096165,1,das_work,28.99171137809753,60058,14,1
1769143669.613569,3,das_work,167.80372071266174,60058,14,1
1769143669.614236,20,das_work,164.8976948261261,60058,14,1
1769143669.6146216,7,das_work,28.89370322227478,60058,14,1
1769143669.614829,8,das_work,28.491140842437744,60058,14,1
1769143669.6151185,15,das_work,168.1453185081482,60058,14,1
