block_number,timestamp,tx_count,gas_used,gas_limit
6,1768532188,0,0,30000000
7,1768532200,2,47528,30000000
8,1768532212,30,712920,30000000
9,1768532224,43,1021792,30000000
10,1768532236,33,784176,30000000
11,1768532248,31,736636,30000000
12,1768532261,21,499020,30000000
13,1768532273,12,285168,30000000
14,1768532285,13,308932,30000000
15,1768532297,9,213852,30000000
16,1768532309,3,71270,30000000
17,1768532321,1,23742,30000000
18,1768532333,3,71248,30000000
19,1768532345,4,94990,30000000
20,1768532357,9,213766,30000000
21,1768532369,6,142484,30000000
22,1768532381,1,23764,30000000
23,1768532393,11,261194,30000000
24,1768532405,15,356206,30000000
25,1768532417,12,285014,30000000
26,1768532429,18,427454,30000000
27,1768532441,16,379924,30000000
28,1768532453,13,308744,30000000
29,1768532465,27,641252,30000000
30,1768532477,22,522476,30000000
31,1768532489,23,546350,30000000
32,1768532501,26,617430,30000000
33,1768532513,23,546362,30000000
34,1768532525,23,546262,30000000
35,1768532538,21,498856,30000000
36,1768532550,19,451306,30000000
37,1768532562,22,522474,30000000
38,1768532574,21,498932,30000000
39,1768532586,12,285036,30000000
40,1768532598,15,356316,30000000
41,1768532610,15,356316,30000000
42,1768532622,17,403788,30000000
43,1768532634,12,285102,30000000
44,1768532646,16,380024,30000000
45,1768532658,11,261260,30000000
46,1768532670,14,332574,30000000
47,1768532682,7,166282,30000000
48,1768532694,15,356204,30000000
49,1768532706,16,379958,30000000
50,1768532718,14,332574,30000000
51,1768532730,18,427496,30000000
52,1768532742,16,379980,30000000
53,1768532754,15,356306,30000000
54,1768532766,19,451306,30000000
55,1768532779,22,522554,30000000
56,1768532791,19,451284,30000000
57,1768532803,16,380080,30000000
58,1768532815,12,284946,30000000
59,1768532827,18,427574,30000000
60,1768532839,19,451250,30000000
61,1768532851,13,308756,30000000
62,1768532863,17,403746,30000000
63,1768532875,13,308776,30000000
64,1768532887,26,617522,30000000
65,1768532899,18,427650,30000000
66,1768532911,19,451270,30000000
67,1768532923,16,380068,30000000
68,1768532935,10,237550,30000000
69,1768532947,12,285036,30000000
70,1768532959,15,356272,30000000
71,1768532971,14,332476,30000000
72,1768532983,21,498756,30000000
73,1768532995,18,427532,30000000
74,1768533008,13,308822,30000000
75,1768533020,12,284990,30000000
76,1768533032,13,308788,30000000
77,1768533044,17,403812,30000000
78,1768533056,18,427520,30000000
79,1768533068,17,403812,30000000
80,1768533080,12,285056,30000000
81,1768533092,15,356272,30000000
82,1768533104,12,285046,30000000
83,1768533116,19,451350,30000000
84,1768533128,13,308766,30000000
85,1768533140,21,498846,30000000
86,1768533152,13,308632,30000000
87,1768533164,17,403778,30000000
88,1768533176,18,427498,30000000
89,1768533188,15,356250,30000000
90,1768533200,16,380036,30000000
91,1768533212,20,474902,30000000
92,1768533224,19,451238,30000000
93,1768533237,19,451296,30000000
94,1768533249,13,308842,30000000
95,1768533261,20,475092,30000000
96,1768533273,16,380024,30000000
97,1768533285,9,213776,30000000
98,1768533297,18,427674,30000000
99,1768533309,12,285046,30000000
100,1768533321,17,403822,30000000
101,1768533333,19,451262,30000000
102,1768533345,15,356262,30000000
103,1768533357,28,664996,30000000
104,1768533369,8,189978,30000000
105,1768533381,18,427576,30000000
106,1768533393,11,261238,30000000
107,1768533405,21,498890,30000000
108,1768533417,15,356238,30000000
109,1768533429,15,356306,30000000
110,1768533441,12,285056,30000000
111,1768533453,18,427532,30000000
112,1768533465,13,308678,30000000
113,1768533478,12,285080,30000000
114,1768533490,15,356172,30000000
115,1768533502,12,284936,30000000
116,1768533514,11,261294,30000000
117,1768533526,14,332486,30000000
118,1768533538,16,379978,30000000
119,1768533550,21,498700,30000000
120,1768533562,17,403690,30000000
121,1768533574,19,451206,30000000
122,1768533586,19,451274,30000000
123,1768533598,19,451240,30000000
124,1768533610,13,308656,30000000
125,1768533622,21,498602,30000000
126,1768533634,20,474882,30000000
127,1768533646,17,403644,30000000
128,1768533658,18,427378,30000000
129,1768533670,22,522324,30000000
130,1768533682,7,166226,30000000
131,1768533694,5,118686,30000000
132,1768533706,0,0,30000000
133,1768533718,2,47484,30000000
6,1768532190,0,0,30000000
7,1768532202,5,118808,30000000
8,1768532214,37,879244,30000000
9,1768532226,34,807964,30000000
10,1768532238,34,807904,30000000
11,1768532250,27,641556,30000000
12,1768532262,25,594076,30000000
13,1768532274,14,332684,30000000
14,1768532286,7,166348,30000000
15,1768532298,9,213854,30000000
16,1768532310,3,71280,30000000
17,1768532322,3,71270,30000000
18,1768532334,2,47506,30000000
19,1768532346,5,118754,30000000
20,1768532358,6,142496,30000000
21,1768532370,6,142462,30000000
22,1768532382,8,189958,30000000
23,1768532394,8,189980,30000000
24,1768532406,8,190066,30000000
25,1768532418,14,332384,30000000
26,1768532430,15,356238,30000000
27,1768532443,16,379880,30000000
28,1768532455,26,617464,30000000
29,1768532467,18,427452,30000000
30,1768532479,34,807522,30000000
31,1768532491,24,569970,30000000
32,1768532503,22,522542,30000000
33,1768532515,31,736430,30000000
34,1768532527,23,546284,30000000
35,1768532539,18,427618,30000000
36,1768532551,14,332630,30000000
37,1768532563,15,356350,30000000
38,1768532575,20,475170,30000000
39,1768532587,15,356284,30000000
40,1768532599,7,166248,30000000
41,1768532611,18,427530,30000000
42,1768532623,10,237518,30000000
43,1768532635,15,356184,30000000
44,1768532647,12,285002,30000000
45,1768532660,17,403788,30000000
46,1768532672,17,403766,30000000
47,1768532684,11,261234,30000000
48,1768532696,17,403800,30000000
49,1768532708,15,356216,30000000
50,1768532720,17,403810,30000000
51,1768532732,11,261270,30000000
52,1768532744,22,522464,30000000
53,1768532756,20,475058,30000000
54,1768532768,14,332498,30000000
55,1768532780,17,403854,30000000
56,1768532792,18,427542,30000000
57,1768532804,18,427466,30000000
58,1768532816,19,451284,30000000
59,1768532828,19,451228,30000000
60,1768532840,15,356326,30000000
61,1768532852,20,475080,30000000
62,1768532864,17,403766,30000000
63,1768532876,22,522586,30000000
64,1768532889,14,332474,30000000
65,1768532901,16,380036,30000000
66,1768532913,15,356270,30000000
67,1768532925,18,427532,30000000
68,1768532937,13,308776,30000000
69,1768532949,14,332552,30000000
70,1768532961,12,284958,30000000
71,1768532973,17,403788,30000000
72,1768532985,15,356360,30000000
73,1768532997,14,332486,30000000
74,1768533009,10,237572,30000000
75,1768533021,18,427596,30000000
76,1768533033,16,379924,30000000
77,1768533045,16,380036,30000000
78,1768533057,16,380036,30000000
79,1768533069,14,332462,30000000
80,1768533081,16,380080,30000000
81,1768533093,20,475048,30000000
82,1768533105,23,546318,30000000
83,1768533117,20,475102,30000000
84,1768533130,15,356248,30000000
85,1768533142,14,332486,30000000
86,1768533154,12,284968,30000000
87,1768533166,19,451316,30000000
88,1768533178,22,522540,30000000
89,1768533190,16,380090,30000000
90,1768533202,17,403854,30000000
91,1768533214,13,308744,30000000
92,1768533226,15,356182,30000000
93,1768533238,16,380036,30000000
94,1768533250,7,166226,30000000
95,1768533262,17,403722,30000000
96,1768533274,21,498768,30000000
97,1768533286,21,498758,30000000
98,1768533298,25,593746,30000000
99,1768533310,10,237596,30000000
100,1768533322,16,380058,30000000
101,1768533334,14,332542,30000000
102,1768533346,29,688800,30000000
103,1768533358,14,332518,30000000
104,1768533371,21,498790,30000000
105,1768533383,13,308666,30000000
106,1768533395,14,332584,30000000
107,1768533407,11,261336,30000000
108,1768533419,15,356294,30000000
109,1768533431,19,451238,30000000
110,1768533443,15,356196,30000000
111,1768533455,13,308784,30000000
112,1768533467,13,308756,30000000
113,1768533479,18,427476,30000000
114,1768533491,10,237486,30000000
115,1768533503,12,285044,30000000
116,1768533515,14,332442,30000000
117,1768533527,12,284958,30000000
118,1768533539,14,332476,30000000
119,1768533551,12,284956,30000000
120,1768533563,18,427496,30000000
121,1768533575,17,403680,30000000
122,1768533587,20,474992,30000000
123,1768533599,14,332388,30000000
124,1768533611,18,427464,30000000
125,1768533624,16,379904,30000000
126,1768533636,17,403690,30000000
127,1768533648,18,427432,30000000
128,1768533660,17,403578,30000000
129,1768533672,19,451096,30000000
130,1768533684,12,284892,30000000
131,1768533696,3,71226,30000000
132,1768533708,1,23730,30000000
133,1768533720,0,0,30000000
6,1768532192,0,0,30000000
7,1768532204,0,0,30000000
8,1768532216,3,71226,30000000
9,1768532228,5,155026,30000000
10,1768532240,17,439906,30000000
11,1768532252,39,1034862,30000000
12,1768532264,43,1057184,30000000
13,1768532276,60,2041866,30000000
14,1768532289,71,2339364,30000000
15,1768532301,71,2666210,30000000
16,1768532314,80,2698516,30000000
17,1768532327,78,3195850,30000000
18,1768532340,80,3206996,30000000
19,1768532353,70,3005916,30000000
20,1768532366,76,3185080,30000000
21,1768532380,71,2848194,30000000
22,1768532393,65,2415448,30000000
23,1768532405,58,2321778,30000000
24,1768532418,57,2043908,30000000
25,1768532431,50,1805076,30000000
26,1768532443,54,1900140,30000000
27,1768532456,40,1277028,30000000
28,1768532468,41,1155628,30000000
29,1768532481,33,1147008,30000000
30,1768532493,41,1300548,30000000
31,1768532505,35,1158032,30000000
32,1768532518,35,1157964,30000000
33,1768532530,47,1479262,30000000
34,1768532542,52,1815844,30000000
35,1768532555,58,1958410,30000000
36,1768532567,51,1755864,30000000
37,1768532580,48,1757126,30000000
38,1768532593,63,2186108,30000000
39,1768532605,55,2213938,30000000
40,1768532618,50,1623108,30000000
41,1768532631,62,2271372,30000000
42,1768532643,66,2511536,30000000
43,1768532656,56,2237690,30000000
44,1768532669,54,2008858,30000000
45,1768532682,59,2091162,30000000
46,1768532694,53,2057660,30000000
47,1768532707,49,1890026,30000000
48,1768532720,48,1866242,30000000
49,1768532732,48,1612118,30000000
50,1768532745,50,1696004,30000000
51,1768532757,44,1553468,30000000
52,1768532770,57,2007364,30000000
53,1768532782,47,1624614,30000000
54,1768532795,52,1924826,30000000
55,1768532808,51,1574430,30000000
56,1768532820,47,1697168,30000000
57,1768532832,55,1923586,30000000
58,1768532845,55,2032458,30000000
59,1768532858,58,2249102,30000000
60,1768532871,45,1649738,30000000
61,1768532883,47,1551992,30000000
62,1768532896,50,1695960,30000000
63,1768532908,47,1806194,30000000
64,1768532921,41,1518424,30000000
65,1768532933,57,1971060,30000000
66,1768532946,56,1801906,30000000
67,1768532958,47,1733396,30000000
68,1768532971,44,1371920,30000000
69,1768532984,50,1841068,30000000
70,1768532996,38,1556104,30000000
71,1768533009,51,1792200,30000000
72,1768533022,45,1758578,30000000
73,1768533034,49,1853680,30000000
74,1768533047,46,1564614,30000000
75,1768533059,53,1839788,30000000
76,1768533072,50,1623226,30000000
77,1768533084,51,1937478,30000000
78,1768533097,53,1948668,30000000
79,1768533110,47,1551960,30000000
80,1768533122,53,2093934,30000000
81,1768533135,53,1767140,30000000
82,1768533147,58,2140010,30000000
83,1768533160,59,2127570,30000000
84,1768533173,57,2080062,30000000
85,1768533186,54,2190252,30000000
86,1768533198,61,1957144,30000000
87,1768533211,51,1864800,30000000
88,1768533223,48,1612118,30000000
89,1768533236,46,1746116,30000000
90,1768533249,55,1923596,30000000
91,1768533261,37,1423390,30000000
92,1768533274,50,1732222,30000000
93,1768533286,40,1276918,30000000
94,1768533299,42,1505838,30000000
95,1768533311,57,1970958,30000000
96,1768533324,53,1876092,30000000
97,1768533336,52,1924836,30000000
98,1768533349,45,1649688,30000000
99,1768533361,41,1445868,30000000
100,1768533374,46,1782420,30000000
101,1768533387,57,1971080,30000000
102,1768533399,58,1922092,30000000
103,1768533412,53,1767164,30000000
104,1768533424,63,2512908,30000000
105,1768533437,60,2187594,30000000
106,1768533450,51,1828596,30000000
107,1768533462,53,1948692,30000000
108,1768533475,49,1998844,30000000
109,1768533488,60,2115018,30000000
110,1768533500,61,2138702,30000000
111,1768533513,51,1828606,30000000
112,1768533526,56,2056294,30000000
113,1768533538,47,1769988,30000000
114,1768533551,46,1601018,30000000
115,1768533564,44,1553430,30000000
116,1768533576,53,1912430,30000000
117,1768533589,43,1529790,30000000
118,1768533601,57,2043770,30000000
119,1768533614,50,1514426,30000000
120,1768533626,51,1937500,30000000
121,1768533639,55,2177818,30000000
122,1768533652,61,2066292,30000000
123,1768533664,47,1697478,30000000
124,1768533677,25,848100,30000000
125,1768533689,11,297630,30000000
126,1768533701,3,143868,30000000
127,1768533713,2,47528,30000000
