block_number,timestamp,tx_count,gas_used,gas_limit
6,1768809872,0,0,30000000
7,1768809884,0,0,30000000
8,1768809896,199,4728880,30000000
9,1768809910,72,1710948,30000000
10,1768809923,0,0,30000000
11,1768809935,0,0,30000000
12,1768809947,1,23742,30000000
13,1768809959,1,23764,30000000
14,1768809971,0,0,30000000
15,1768809983,37,878430,30000000
16,1768809995,37,879244,30000000
17,1768810007,201,4771974,30000000
18,1768810020,230,5465528,30000000
19,1768810035,0,0,30000000
20,1768810047,0,0,30000000
21,1768810059,0,0,30000000
22,1768810071,0,0,30000000
23,1768810083,0,0,30000000
24,1768810095,0,0,30000000
25,1768810107,0,0,30000000
26,1768810119,0,0,30000000
27,1768810131,30,712236,30000000
28,1768810143,30,712896,30000000
29,1768810155,216,5128092,30000000
30,1768810169,216,5132844,30000000
31,1768810183,1,23742,30000000
32,1768810195,1,23764,30000000
33,1768810207,6,142452,30000000
34,1768810219,232,5508084,30000000
35,1768810233,226,5370472,30000000
36,1768810246,0,0,30000000
37,1768810258,0,0,30000000
38,1768810270,6,142452,30000000
39,1768810282,67,1590798,30000000
40,1768810295,120,2850286,30000000
41,1768810307,59,1402028,30000000
42,1768810319,6,142440,30000000
43,1768810331,7,166314,30000000
44,1768810344,1,23764,30000000
45,1768810356,18,427332,30000000
46,1768810368,9,213876,30000000
47,1768810380,48,1139592,30000000
48,1768810392,16,380058,30000000
49,1768810404,150,3561322,30000000
50,1768810417,152,3611810,30000000
51,1768810429,28,664940,30000000
52,1768810442,21,499010,30000000
53,1768810454,8,189946,30000000
54,1768810466,5,118808,30000000
55,1768810478,143,3394986,30000000
56,1768810490,111,2636222,30000000
57,1768810503,20,475258,30000000
58,1768810515,1,23764,30000000
59,1768810527,0,0,30000000
60,1768810539,44,1044588,30000000
61,1768810551,47,1116378,30000000
62,1768810563,17,403790,30000000
63,1768810575,6,142584,30000000
64,1768810587,20,474816,30000000
65,1768810599,29,688506,30000000
66,1768810612,29,689012,30000000
67,1768810624,6,142440,30000000
68,1768810636,1,23764,30000000
69,1768810648,20,474828,30000000
70,1768810660,20,475224,30000000
71,1768810672,3,71270,30000000
72,1768810684,0,0,30000000
73,1768810696,0,0,30000000
74,1768810708,18,427344,30000000
75,1768810720,5,118710,30000000
76,1768810732,0,0,30000000
77,1768810744,0,0,30000000
78,1768810756,0,0,30000000
79,1768810768,1,23742,30000000
80,1768810780,1,23764,30000000
81,1768810792,0,0,30000000
82,1768810804,0,0,30000000
83,1768810816,1,23742,30000000
84,1768810828,0,0,30000000
85,1768810840,0,0,30000000
86,1768810852,0,0,30000000
87,1768810864,0,0,30000000
88,1768810876,0,0,30000000
89,1768810888,0,0,30000000
90,1768810900,0,0,30000000
6,1768809875,0,0,30000000
7,1768809887,0,0,30000000
8,1768809899,221,5251616,30000000
9,1768809913,24,570264,30000000
10,1768809926,0,0,30000000
11,1768809938,0,0,30000000
12,1768809950,0,0,30000000
13,1768809962,0,0,30000000
14,1768809974,0,0,30000000
15,1768809986,9,213666,30000000
16,1768809998,9,213864,30000000
17,1768810010,212,5033088,30000000
18,1768810023,267,6344676,30000000
19,1768810038,0,0,30000000
20,1768810050,0,0,30000000
21,1768810062,9,213666,30000000
22,1768810074,9,213864,30000000
23,1768810086,0,0,30000000
24,1768810099,0,0,30000000
25,1768810111,0,0,30000000
26,1768810123,0,0,30000000
27,1768810135,6,142452,30000000
28,1768810147,6,142584,30000000
29,1768810159,267,6338778,30000000
30,1768810174,272,6463362,30000000
31,1768810189,5,118820,30000000
32,1768810201,0,0,30000000
33,1768810213,14,332340,30000000
