node,block_number,timestamp,tx_count,gas_used,gas_limit
shard_0,6,1769317486,0,0,30000000
shard_0,7,1769317498,0,0,30000000
shard_0,8,1769317510,26,617828,30000000
shard_0,9,1769317522,23,546560,30000000
shard_0,10,1769317534,0,0,30000000
shard_0,11,1769317546,26,617256,30000000
shard_0,12,1769317558,49,1163882,30000000
shard_0,13,1769317570,23,546560,30000000
shard_0,14,1769317582,0,0,30000000
shard_0,15,1769317594,20,474804,30000000
shard_0,16,1769317607,40,950072,30000000
shard_0,17,1769317619,26,617720,30000000
shard_0,18,1769317631,7,166348,30000000
shard_0,19,1769317643,0,0,30000000
shard_0,20,1769317655,20,474804,30000000
shard_0,21,1769317667,40,950072,30000000
shard_0,22,1769317679,27,641462,30000000
shard_0,23,1769317691,7,166348,30000000
shard_0,24,1769317703,5,118698,30000000
shard_0,25,1769317715,31,736076,30000000
shard_0,26,1769317727,36,855260,30000000
shard_0,27,1769317739,10,237640,30000000
shard_0,28,1769317751,5,118698,30000000
shard_0,29,1769317763,26,617268,30000000
shard_0,30,1769317775,11,261184,30000000
shard_0,31,1769317787,2,47528,30000000
shard_0,32,1769317799,0,0,30000000
shard_0,33,1769317811,1,23742,30000000
shard_0,34,1769317823,4,94990,30000000
shard_0,35,1769317835,8,189990,30000000
shard_0,36,1769317847,8,190034,30000000
shard_0,37,1769317859,4,95034,30000000
shard_0,38,1769317871,3,71226,30000000
shard_0,39,1769317884,5,118698,30000000
shard_0,40,1769317896,3,71226,30000000
shard_0,41,1769317908,1,23764,30000000
shard_0,42,1769317920,0,0,30000000
shard_0,43,1769317932,0,0,30000000
shard_0,44,1769317944,1,23742,30000000
shard_0,45,1769317956,1,23764,30000000
shard_0,46,1769317968,0,0,30000000
shard_0,47,1769317980,0,0,30000000
shard_0,48,1769317992,1,23742,30000000
shard_0,49,1769318004,0,0,30000000
shard_1,6,1769317488,0,0,30000000
shard_1,7,1769317500,0,0,30000000
shard_1,8,1769317512,25,594088,30000000
shard_1,9,1769317524,25,594076,30000000
shard_1,10,1769317536,0,0,30000000
shard_1,11,1769317548,22,522312,30000000
shard_1,12,1769317560,45,1068838,30000000
shard_1,13,1769317573,23,546548,30000000
shard_1,14,1769317585,0,0,30000000
shard_1,15,1769317597,22,522312,30000000
shard_1,16,1769317609,45,1068838,30000000
shard_1,17,1769317621,23,546548,30000000
shard_1,18,1769317633,0,0,30000000
shard_1,19,1769317645,3,71226,30000000
shard_1,20,1769317657,22,522378,30000000
shard_1,21,1769317669,42,997546,30000000
shard_1,22,1769317681,25,594032,30000000
shard_1,23,1769317693,4,95012,30000000
shard_1,24,1769317705,5,118754,30000000
shard_1,25,1769317717,22,522378,30000000
shard_1,26,1769317729,42,997546,30000000
shard_1,27,1769317741,25,594032,30000000
shard_1,28,1769317754,4,95012,30000000
shard_1,29,1769317766,15,356130,30000000
shard_1,30,1769317778,25,593514,30000000
shard_1,31,1769317790,3,71226,30000000
shard_1,32,1769317802,3,71292,30000000
shard_1,33,1769317814,0,0,30000000
shard_1,34,1769317826,0,0,30000000
shard_1,35,1769317838,3,71226,30000000
shard_1,36,1769317850,3,71292,30000000
shard_1,37,1769317862,2,47484,30000000
shard_1,38,1769317874,2,47528,30000000
shard_1,39,1769317886,6,142452,30000000
shard_1,40,1769317898,1,23764,30000000
shard_1,41,1769317910,2,47484,30000000
shard_1,42,1769317922,2,47528,30000000
shard_1,43,1769317934,1,23742,30000000
shard_1,44,1769317946,1,23764,30000000
shard_1,45,1769317958,2,47484,30000000
shard_1,46,1769317970,2,47528,30000000
shard_1,47,1769317982,1,23742,30000000
shard_1,48,1769317994,0,0,30000000
shard_1,49,1769318006,2,47484,30000000
execution,6,1769317490,0,0,30000000
execution,7,1769317502,0,0,30000000
execution,8,1769317514,48,1139568,30000000
execution,9,1769317526,94,3974880,30000000
execution,10,1769317540,94,3903292,30000000
execution,11,1769317553,46,1093108,30000000
execution,12,1769317566,48,1139568,30000000
execution,13,1769317578,94,3974880,30000000
execution,14,1769317591,94,3903292,30000000
execution,15,1769317605,46,1093108,30000000
execution,16,1769317617,42,997116,30000000
execution,17,1769317629,85,3543306,30000000
execution,18,1769317642,95,3817954,30000000
execution,19,1769317656,55,1669880,30000000
execution,20,1769317668,20,547680,30000000
execution,21,1769317680,54,1572604,30000000
execution,22,1769317693,83,3568630,30000000
execution,23,1769317706,77,2954862,30000000
execution,24,1769317719,40,1022958,30000000
execution,25,1769317731,50,1441332,30000000
execution,26,1769317744,83,3459648,30000000
execution,27,1769317757,78,3123814,30000000
execution,28,1769317770,37,951820,30000000
execution,29,1769317782,3,71270,30000000
execution,30,1769317794,4,131284,30000000
execution,31,1769317806,12,393862,30000000
execution,32,1769317818,14,622982,30000000
execution,33,1769317831,14,441500,30000000
execution,34,1769317843,9,322692,30000000
execution,35,1769317855,17,512616,30000000
execution,36,1769317867,17,803156,30000000
execution,37,1769317879,16,489050,30000000
execution,38,1769317891,5,191408,30000000
execution,39,1769317903,3,71270,30000000
execution,40,1769317916,2,83800,30000000
execution,41,1769317928,4,131306,30000000
execution,42,1769317940,3,143880,30000000
execution,43,1769317952,3,71270,30000000
execution,44,1769317964,2,83800,30000000
execution,45,1769317976,4,131306,30000000
execution,46,1769317988,3,143880,30000000
execution,47,1769318000,2,47528,30000000
