block_number,timestamp,tx_count,gas_used,gas_limit
6,1768477361,0,0,30000000
7,1768477373,24,570300,30000000
8,1768477385,74,1758488,30000000
9,1768477397,0,0,30000000
10,1768477409,2,47528,30000000
11,1768477421,0,0,30000000
12,1768477433,0,0,30000000
13,1768477445,0,0,30000000
14,1768477457,0,0,30000000
15,1768477469,11,261150,30000000
16,1768477481,26,617510,30000000
17,1768477493,57,1353564,30000000
18,1768477505,58,1377868,30000000
19,1768477517,27,641462,30000000
20,1768477529,11,261304,30000000
21,1768477541,5,118798,30000000
22,1768477553,2,47506,30000000
23,1768477565,2,47506,30000000
24,1768477577,4,94978,30000000
25,1768477589,13,308700,30000000
26,1768477602,30,712468,30000000
27,1768477614,40,950084,30000000
28,1768477626,38,902578,30000000
29,1768477638,30,712676,30000000
30,1768477650,17,403822,30000000
31,1768477662,10,237562,30000000
32,1768477674,6,142506,30000000
33,1768477686,6,142518,30000000
34,1768477698,12,284958,30000000
35,1768477710,21,498768,30000000
36,1768477722,24,570072,30000000
37,1768477734,29,688758,30000000
38,1768477746,33,783836,30000000
39,1768477758,28,665116,30000000
40,1768477770,22,522564,30000000
41,1768477782,14,332584,30000000
42,1768477794,5,118786,30000000
43,1768477806,11,261172,30000000
44,1768477819,17,403822,30000000
45,1768477831,16,380014,30000000
46,1768477843,21,498768,30000000
47,1768477855,25,593802,30000000
48,1768477867,30,712534,30000000
49,1768477879,29,688892,30000000
50,1768477891,15,356370,30000000
51,1768477903,8,189966,30000000
52,1768477915,20,474914,30000000
53,1768477927,19,451316,30000000
54,1768477939,12,284980,30000000
55,1768477951,9,213700,30000000
56,1768477963,12,284926,30000000
57,1768477975,14,332398,30000000
58,1768477987,9,213700,30000000
59,1768477999,6,142450,30000000
60,1768478011,12,284904,30000000
61,1768478023,21,498568,30000000
62,1768478035,6,142452,30000000
63,1768478047,1,23742,30000000
64,1768478059,1,23742,30000000
65,1768478071,1,23742,30000000
66,1768478083,1,23742,30000000
67,1768478095,0,0,30000000
68,1768478107,2,47484,30000000
6,1768477363,0,0,30000000
7,1768477375,0,0,30000000
8,1768477387,0,0,30000000
9,1768477399,0,0,30000000
10,1768477411,0,0,30000000
11,1768477423,0,0,30000000
12,1768477435,0,0,30000000
13,1768477447,0,0,30000000
14,1768477459,0,0,30000000
15,1768477471,0,0,30000000
16,1768477483,0,0,30000000
17,1768477495,0,0,30000000
18,1768477507,0,0,30000000
19,1768477519,0,0,30000000
20,1768477531,0,0,30000000
21,1768477543,0,0,30000000
22,1768477555,0,0,30000000
23,1768477567,0,0,30000000
24,1768477579,0,0,30000000
25,1768477591,0,0,30000000
26,1768477603,0,0,30000000
27,1768477615,0,0,30000000
28,1768477627,0,0,30000000
29,1768477639,0,0,30000000
30,1768477651,0,0,30000000
31,1768477663,0,0,30000000
32,1768477675,0,0,30000000
33,1768477687,0,0,30000000
34,1768477699,0,0,30000000
35,1768477711,0,0,30000000
36,1768477723,0,0,30000000
37,1768477735,0,0,30000000
38,1768477747,0,0,30000000
39,1768477759,0,0,30000000
40,1768477771,0,0,30000000
41,1768477783,0,0,30000000
42,1768477795,0,0,30000000
43,1768477807,0,0,30000000
44,1768477819,0,0,30000000
45,1768477831,0,0,30000000
46,1768477843,0,0,30000000
47,1768477855,0,0,30000000
48,1768477867,0,0,30000000
49,1768477879,0,0,30000000
50,1768477891,0,0,30000000
51,1768477903,0,0,30000000
52,1768477915,0,0,30000000
53,1768477927,0,0,30000000
54,1768477939,0,0,30000000
55,1768477951,0,0,30000000
56,1768477963,0,0,30000000
57,1768477975,0,0,30000000
58,1768477987,0,0,30000000
59,1768477999,0,0,30000000
60,1768478011,0,0,30000000
61,1768478023,0,0,30000000
62,1768478035,0,0,30000000
63,1768478047,0,0,30000000
64,1768478059,0,0,30000000
65,1768478071,0,0,30000000
66,1768478083,0,0,30000000
67,1768478095,0,0,30000000
68,1768478107,0,0,30000000
6,1768477365,0,0,30000000
7,1768477377,13,308622,30000000
8,1768477389,45,1540474,30000000
9,1768477401,92,3818448,30000000
10,1768477414,94,5572820,30000000
11,1768477429,100,5787904,30000000
12,1768477444,98,5885684,30000000
13,1768477459,96,5293722,30000000
14,1768477473,79,3837220,30000000
15,1768477487,65,1907376,30000000
16,1768477499,31,1171958,30000000
17,1768477512,54,2008440,30000000
18,1768477524,78,3667674,30000000
19,1768477538,89,4909380,30000000
20,1768477552,92,5271146,30000000
21,1768477566,96,5438822,30000000
22,1768477581,86,4765754,30000000
23,1768477595,80,3570520,30000000
24,1768477608,58,2249124,30000000
25,1768477621,55,2213962,30000000
26,1768477634,61,2755768,30000000
27,1768477647,76,3729182,30000000
28,1768477660,87,4607728,30000000
29,1768477674,87,4825624,30000000
30,1768477689,88,4849542,30000000
31,1768477703,79,4163834,30000000
32,1768477717,76,3439016,30000000
33,1768477730,70,3078648,30000000
34,1768477743,67,3007356,30000000
35,1768477756,65,2923422,30000000
36,1768477769,75,3741790,30000000
37,1768477783,82,4488974,30000000
38,1768477797,86,4693076,30000000
39,1768477811,79,4200094,30000000
40,1768477825,83,3859302,30000000
41,1768477839,73,3549262,30000000
42,1768477852,69,3127538,30000000
43,1768477865,66,3056192,30000000
44,1768477879,69,3562976,30000000
45,1768477892,76,4056082,30000000
46,1768477906,77,3862134,30000000
47,1768477919,72,3598054,30000000
48,1768477933,82,3799154,30000000
49,1768477946,78,3994806,30000000
50,1768477960,66,3419384,30000000
51,1768477974,53,2820112,30000000
52,1768477987,45,2484800,30000000
53,1768478000,41,2026828,30000000
54,1768478013,30,1075824,30000000
55,1768478025,12,430300,30000000
56,1768478037,6,324054,30000000
