node,block_number,timestamp,tx_count,gas_used,gas_limit
shard_0,6,1771367187,0,0,30000000
shard_0,7,1771367199,2,93122,30000000
shard_0,8,1771367211,19,884647,30000000
shard_0,9,1771367223,26,1175006,30000000
shard_0,10,1771367235,56,2269826,30000000
shard_0,11,1771367247,72,2925852,30000000
shard_0,12,1771367259,87,3393345,30000000
shard_0,13,1771367271,115,4501543,30000000
shard_0,14,1771367283,130,5164438,30000000
shard_0,15,1771367295,150,5793636,30000000
shard_0,16,1771367307,166,6307630,30000000
shard_0,17,1771367319,164,6161222,30000000
shard_0,18,1771367331,168,6311910,30000000
shard_0,19,1771367343,166,6289876,30000000
shard_0,20,1771367355,165,6190053,30000000
shard_0,21,1771367367,166,6272086,30000000
shard_0,22,1771367379,164,6143516,30000000
shard_0,23,1771367391,150,5491554,30000000
shard_0,24,1771367403,139,5050507,30000000
shard_0,25,1771367415,112,4042120,30000000
shard_0,26,1771367427,95,3374969,30000000
shard_0,27,1771367439,79,2860999,30000000
shard_0,28,1771367451,53,1828133,30000000
shard_0,29,1771367463,36,1089870,30000000
shard_0,30,1771367475,17,489515,30000000
shard_0,31,1771367487,3,86385,30000000
shard_1,6,1771367189,0,0,30000000
shard_1,7,1771367201,2,93122,30000000
shard_1,8,1771367213,21,977745,30000000
shard_1,9,1771367225,36,1640652,30000000
shard_1,10,1771367237,50,1954916,30000000
shard_1,11,1771367249,88,3493168,30000000
shard_1,12,1771367261,86,3488924,30000000
shard_1,13,1771367273,116,4441424,30000000
shard_1,14,1771367285,147,5831577,30000000
shard_1,15,1771367297,145,5649625,30000000
shard_1,16,1771367309,166,6129898,30000000
shard_1,17,1771367321,170,6458342,30000000
shard_1,18,1771367333,151,5751295,30000000
shard_1,19,1771367345,162,6032472,30000000
shard_1,20,1771367357,169,6322915,30000000
shard_1,21,1771367369,163,6256717,30000000
shard_1,22,1771367381,148,5611588,30000000
shard_1,23,1771367393,155,5457917,30000000
shard_1,24,1771367405,139,5103733,30000000
shard_1,25,1771367417,109,4080145,30000000
shard_1,26,1771367429,88,2995648,30000000
shard_1,27,1771367441,89,3202259,30000000
shard_1,28,1771367453,43,1540027,30000000
shard_1,29,1771367465,38,1129718,30000000
shard_1,30,1771367477,17,489455,30000000
shard_1,31,1771367489,2,57590,30000000
execution,6,1771367191,0,0,30000000
execution,7,1771367203,4,186244,30000000
execution,8,1771367215,44,2055424,30000000
execution,9,1771367227,102,4745978,30000000
execution,10,1771367239,164,7023706,30000000
execution,11,1771367251,226,9604048,30000000
execution,12,1771367263,275,11804585,30000000
execution,13,1771367275,338,14106573,30000000
execution,14,1771367287,406,17221297,30000000
execution,15,1771367299,465,19647121,30000000
execution,16,1771367311,489,20080920,30000000
execution,17,1771367323,485,19970002,30000000
execution,18,1771367335,498,20590484,30000000
execution,19,1771367347,494,20394971,30000000
execution,20,1771367359,482,19652659,30000000
execution,21,1771367371,499,20655595,30000000
execution,22,1771367383,496,20632879,30000000
execution,23,1771367395,462,18525977,30000000
execution,24,1771367407,400,16041716,30000000
execution,25,1771367419,342,13961483,30000000
execution,26,1771367431,282,11148159,30000000
execution,27,1771367443,230,9055254,30000000
execution,28,1771367455,165,6697962,30000000
execution,29,1771367467,108,3860360,30000000
execution,30,1771367479,39,1220260,30000000
execution,31,1771367491,5,143975,30000000
