timestamp,journey_id,worker_id,tx_type,latency_s,gas_used,block_number,status
1771652414.9339173,0_0,0,tpc_lock,11.806511878967283,46561,8,1
1771652417.0757182,1_0,1,tpc_lock,2.1805853843688965,46549,8,1
1771652419.0713086,0_0,0,tpc_lock,4.137385845184326,46561,8,1
1771652419.0719252,1_0,1,tpc_lock,1.996201992034912,46549,8,1
1771652431.1022973,0_0,0,das_work,5.593237400054932,48258,9,1
1771652431.1036606,1_0,1,das_work,8.671730041503906,48258,9,1
1771652438.9793477,0_0,0,tpc_commit,7.877040386199951,28795,10,1
1771652441.0241342,1_0,1,tpc_commit,9.920462369918823,28783,10,1
1771652443.1159158,0_0,0,tpc_commit,4.1365580558776855,28795,10,1
1771652443.1165268,1_0,1,tpc_commit,2.0923852920532227,28783,10,1
1771652450.9752614,0_0,0,tpc_lock,6.366483449935913,46549,11,1
1771652453.039923,1_0,1,tpc_lock,8.819994449615479,46561,11,1
1771652455.1017723,0_0,0,tpc_lock,4.1265037059783936,46549,11,1
1771652455.1224384,1_0,1,tpc_lock,2.082507610321045,46561,11,1
1771652467.0788012,1_0,1,das_work,3.0992021560668945,48258,12,1
1771652467.1258194,0_0,0,das_work,7.495336294174194,48258,12,1
1771652474.9651897,0_0,0,tpc_commit,7.83936071395874,28783,13,1
1771652477.0444422,1_0,1,tpc_commit,9.965632438659668,28795,13,1
1771652479.0938675,1_0,1,tpc_commit,2.04941201210022,28795,13,1
1771652479.124289,0_0,0,tpc_commit,4.159088850021362,28783,13,1
1771652486.9444275,0_0,0,tpc_lock,6.063736438751221,46561,14,1
1771652489.0635643,1_0,1,tpc_lock,8.305177211761475,46549,14,1
1771652491.096722,0_0,0,tpc_lock,4.152287721633911,46561,14,1
1771652491.1310651,1_0,1,tpc_lock,2.067491292953491,46549,14,1
1771652503.1223855,0_0,0,das_work,5.380134344100952,48258,15,1
1771652503.158414,1_0,1,das_work,3.5752298831939697,48258,15,1
1771652510.9336798,0_0,0,tpc_commit,7.811283349990845,28795,16,1
1771652513.0808318,1_0,1,tpc_commit,9.92240571975708,28783,16,1
1771652515.1556952,0_0,0,tpc_commit,4.222005605697632,28795,16,1
1771652515.1913111,1_0,1,tpc_commit,2.110469341278076,28783,16,1
1771652522.920187,0_0,0,tpc_lock,6.0682103633880615,46561,17,1
1771652525.0786755,1_0,1,tpc_lock,7.910730838775635,46561,17,1
1771652527.1389508,0_0,0,tpc_lock,4.21875262260437,46561,17,1
1771652527.1726034,1_0,1,tpc_lock,2.0939154624938965,46561,17,1
1771652539.089388,1_0,1,das_work,3.146468162536621,48258,18,1
1771652539.105618,0_0,0,das_work,9.191743850708008,48258,18,1
1771652546.8950748,0_0,0,tpc_commit,7.789444923400879,28795,19,1
1771652549.0843534,1_0,1,tpc_commit,9.994956016540527,28795,19,1
1771652551.1069002,1_0,1,tpc_commit,2.0225367546081543,28795,19,1
1771652551.1217067,0_0,0,tpc_commit,4.2266247272491455,28795,19,1
1771652558.9352565,0_0,0,tpc_lock,6.874150037765503,46561,20,1
1771652561.052158,1_0,1,tpc_lock,8.618398666381836,46561,20,1
1771652563.1028266,1_0,1,tpc_lock,2.0506558418273926,46561,20,1
1771652563.1141963,0_0,0,tpc_lock,4.17893123626709,46561,20,1
1771652575.09516,0_0,0,das_work,6.808037996292114,48258,21,1
1771652575.1310694,1_0,1,das_work,4.8552305698394775,48258,21,1
1771652582.9510927,0_0,0,tpc_commit,7.855919599533081,28795,22,1
1771652585.070815,1_0,1,tpc_commit,9.93973469734192,28795,22,1
1771652587.0949545,1_0,1,tpc_commit,2.0241315364837646,28795,22,1
1771652587.1618705,0_0,0,tpc_commit,4.210767507553101,28795,22,1
1771652594.8885286,0_0,0,tpc_lock,6.353693962097168,46561,23,1
1771652597.031979,1_0,1,tpc_lock,8.494076251983643,46561,23,1
1771652599.0896263,0_0,0,tpc_lock,4.201089382171631,46561,23,1
1771652599.0990577,1_0,1,tpc_lock,2.067070484161377,46561,23,1
1771652611.083093,1_0,1,das_work,7.362438440322876,48258,24,1
1771652611.095174,0_0,0,das_work,5.452912092208862,48258,24,1
1771652618.890482,0_0,0,tpc_commit,7.795298337936401,28795,25,1
1771652621.062257,1_0,1,tpc_commit,9.979157209396362,28795,25,1
1771652623.1163769,0_0,0,tpc_commit,4.225884199142456,28795,25,1
1771652623.1479506,1_0,1,tpc_commit,2.085685968399048,28795,25,1
1771652630.9657545,0_0,0,tpc_lock,6.996752262115479,46561,26,1
1771652633.0107596,1_0,1,tpc_lock,8.64210820198059,46549,26,1
1771652635.089177,0_0,0,tpc_lock,4.123412132263184,46561,26,1
1771652635.115811,1_0,1,tpc_lock,2.105042695999145,46549,26,1
1771652647.131116,1_0,1,das_work,4.778134822845459,48258,27,1
1771652647.1572435,0_0,0,das_work,8.605264663696289,48258,27,1
1771652654.9653835,0_0,0,tpc_commit,7.808128118515015,28795,28,1
1771652657.0097785,1_0,1,tpc_commit,9.878645658493042,28783,28,1
1771652659.0824647,1_0,1,tpc_commit,2.0726749897003174,28783,28,1
1771652659.1573775,0_0,0,tpc_commit,4.191982984542847,28795,28,1
1771652666.9314754,0_0,0,tpc_lock,6.223335266113281,46561,29,1
1771652669.0825248,1_0,1,tpc_lock,8.478282928466797,46561,29,1
1771652671.087639,1_0,1,tpc_lock,2.005103349685669,46561,29,1
1771652671.122942,0_0,0,tpc_lock,4.191455841064453,46561,29,1
1771652683.1131911,0_0,0,das_work,7.463589906692505,48258,30,1
1771652683.1319132,1_0,1,das_work,2.738079309463501,48258,30,1
1771652690.9495826,0_0,0,tpc_commit,7.836379051208496,28795,31,1
1771652692.9965868,1_0,1,tpc_commit,9.864663124084473,28795,31,1
