timestamp,worker_id,tx_type,latency_s,gas_used,block_number,status
1768479373.5065026,18,das_burn,1.732029676437378,23764,7,1
1768479373.5075033,40,das_burn,0.6430907249450684,23764,7,1
1768479373.5090396,22,das_burn,0.9699406623840332,23764,7,1
1768479373.5144916,2,das_burn,0.9880592823028564,23764,7,1
1768479373.514988,30,das_burn,1.3347525596618652,23764,7,1
1768479373.5156941,14,das_burn,1.3935985565185547,23764,7,1
1768479373.5234287,5,das_burn,0.993408203125,23764,7,1
1768479373.5327876,36,das_burn,0.5593008995056152,23764,7,1
1768479373.5354095,15,das_burn,1.2041492462158203,23764,7,1
1768479373.5366347,44,das_burn,0.8869640827178955,23764,7,1
1768479373.5383859,34,das_burn,2.1605875492095947,23764,7,1
1768479373.5397594,17,das_burn,2.58951997756958,23764,7,1
1768479373.5509841,41,das_burn,1.860724925994873,23764,7,1
1768479373.5515966,29,das_burn,0.7781038284301758,23764,7,1
1768479373.55803,0,das_burn,2.160079002380371,23764,7,1
1768479373.568345,19,das_burn,1.0077416896820068,23764,7,1
1768479373.5689838,42,das_burn,1.0988080501556396,23764,7,1
1768479373.5714614,39,das_burn,0.4589505195617676,23764,7,1
1768479373.5720859,43,das_burn,0.4868776798248291,23764,7,1
1768479373.5735543,23,das_burn,1.1109521389007568,23764,7,1
1768479373.5772083,37,das_burn,0.5849342346191406,23764,7,1
1768479373.5873008,33,das_burn,2.191817283630371,23764,7,1
1768479373.5910017,11,das_burn,0.8964242935180664,23764,7,1
1768479373.5918667,31,das_burn,2.635183572769165,23764,7,1
1768479373.6000774,10,das_burn,1.9882006645202637,23764,7,1
1768479373.6015863,32,das_burn,0.4848141670227051,23764,7,1
1768479373.6083758,16,das_burn,0.713665246963501,23764,7,1
1768479373.6104279,7,das_burn,0.8103756904602051,23764,7,1
1768479373.6185834,3,das_burn,0.9422812461853027,23764,7,1
1768479373.6248286,13,das_burn,1.2705013751983643,23764,7,1
1768479373.6304214,28,das_burn,1.994213342666626,23764,7,1
1768479373.636677,35,das_burn,1.3636720180511475,23764,7,1
1768479373.6397693,47,das_burn,1.4479453563690186,23752,7,1
1768479373.64256,1,das_burn,1.5835652351379395,23764,7,1
1768479373.6457908,21,das_burn,1.2425858974456787,23752,7,1
1768479373.6476166,27,das_burn,1.8057067394256592,23764,7,1
1768479373.6480007,38,das_burn,0.6170289516448975,23764,7,1
1768479373.648995,25,das_burn,0.7214505672454834,23764,7,1
1768479373.6505575,20,das_burn,1.8882153034210205,23764,7,1
1768479373.6550343,26,das_burn,1.5675137042999268,23764,7,1
1768479373.6561396,12,das_burn,1.0470185279846191,23764,7,1
1768479373.6600387,49,das_burn,0.5244138240814209,23764,7,1
1768479373.6625915,46,das_burn,2.037043333053589,23764,7,1
1768479373.6678247,4,das_burn,1.8147079944610596,23764,7,1
1768479373.6687465,9,das_burn,1.289849042892456,23752,7,1
1768479373.6719308,6,das_burn,1.5773606300354004,23764,7,1
1768479373.67316,45,das_burn,0.8844602108001709,23764,7,1
1768479373.680069,8,das_burn,1.6076951026916504,23764,7,1
1768479373.681709,24,das_burn,0.6237466335296631,23764,7,1
1768479373.692297,48,das_burn,1.8085060119628906,23764,7,1
1768479377.4976065,8,das_mint,1.9543852806091309,23742,7,1
1768479377.5026648,4,das_mint,1.1827456951141357,23742,7,1
1768479377.5097213,47,das_mint,2.3937273025512695,23730,7,1
1768479377.515248,2,das_mint,1.8305375576019287,23742,7,1
1768479377.5155845,42,das_mint,2.151435375213623,23742,7,1
1768479377.5176241,31,das_mint,2.493328332901001,23742,7,1
1768479377.527182,11,das_mint,1.6646063327789307,23742,7,1
1768479377.5293994,20,das_mint,2.7900633811950684,23742,7,1
1768479377.5299902,21,das_mint,2.3836889266967773,23730,7,1
1768479377.5303702,17,das_mint,1.957813024520874,23742,7,1
1768479377.5328104,35,das_mint,2.0615663528442383,23742,7,1
1768479377.538271,28,das_mint,1.7481234073638916,23742,7,1
1768479377.5426948,39,das_mint,1.7777507305145264,23742,7,1
1768479377.5444272,40,das_mint,3.0182833671569824,23742,7,1
1768479377.5458555,12,das_mint,2.0994362831115723,23742,7,1
1768479377.5462992,49,das_mint,2.063694715499878,23742,7,1
1768479377.5480673,14,das_mint,1.7642929553985596,23742,7,1
1768479377.550272,44,das_mint,2.685110330581665,23742,7,1
1768479377.5512006,16,das_mint,1.4534120559692383,23742,7,1
1768479377.5521219,41,das_mint,1.424095869064331,23742,7,1
1768479377.56781,38,das_mint,2.383540630340576,23742,7,1
1768479377.5736394,5,das_mint,1.7679224014282227,23742,7,1
1768479377.5863593,33,das_mint,2.726053237915039,23742,7,1
1768479377.5868933,25,das_mint,2.960681676864624,23742,7,1
