timestamp,journey_id,worker_id,tx_type,latency_s,gas_used,block_number,status
1771360366.0277858,4_0,4,das_burn,1.4718308448791504,23764,7,1
1771360368.1319883,3_0,3,das_burn,4.242499589920044,23764,7,1
1771360368.1540382,7_0,7,das_burn,1.6798770427703855,23764,7,1
1771360370.0854042,4_0,4,das_mint,2.698828220367432,23742,7,1
1771360370.0864615,3_0,3,das_mint,1.3660428524017334,23742,7,1
1771360370.170286,7_0,7,das_mint,1.1610536575317385,23742,7,1
1771360377.9534686,2_0,2,das_burn,8.83141565322876,23764,8,1
1771360377.9676993,0_0,0,das_burn,4.633915424346924,23764,8,1
1771360377.9794755,6_0,6,das_burn,11.882997274398804,23764,8,1
1771360380.1645732,1_0,1,das_burn,6.39104151725769,23764,8,1
1771360380.1821852,5_0,5,das_burn,12.004471778869627,23764,8,1
1771360382.0984926,2_0,2,das_mint,2.7077598571777344,23742,8,1
1771360382.109476,3_0,3,das_work,4.742090225219727,48258,8,1
1771360382.124647,1_0,1,das_mint,1.1624324321746826,23742,8,1
1771360382.1272016,5_0,5,das_mint,0.1434192657470703,23742,8,1
1771360382.1344538,0_0,0,das_mint,2.7930281162261963,23742,8,1
1771360382.138523,7_0,7,das_work,5.749426364898682,48258,8,1
1771360382.1502602,4_0,4,das_work,1.9776997566223145,48258,8,1
1771360382.1588888,6_0,6,das_mint,2.49450421333313,23742,8,1
1771360394.1340497,4_0,4,das_burn,10.80781388282776,23764,9,1
1771360394.138776,2_0,2,das_work,7.947135925292969,48258,9,1
1771360394.14357,1_0,1,das_work,0.81526780128479,48258,9,1
1771360394.1612835,0_0,0,das_work,6.897223711013794,48258,9,1
1771360394.1777265,5_0,5,das_work,3.5242011547088623,48258,9,1
1771360394.178067,7_0,7,das_burn,10.310189962387083,23764,9,1
1771360394.178249,3_0,3,das_burn,11.414316654205322,23764,9,1
1771360394.180451,6_0,6,das_work,2.8929522037506104,48258,9,1
1771360401.9851394,4_0,4,das_mint,6.957336902618408,23742,10,1
1771360404.1363978,3_0,3,das_mint,8.54145884513855,23742,10,1
1771360404.153814,7_0,7,das_mint,8.438623905181885,23742,10,1
1771360406.1744945,1_0,1,das_burn,10.222838640213013,23764,10,1
1771360406.175091,2_0,2,das_burn,10.659064054489136,23764,10,1
1771360406.1759057,6_0,6,das_burn,10.1546151638031,23764,10,1
1771360406.1806598,5_0,5,das_burn,10.485755443572998,23764,10,1
1771360406.1862156,0_0,0,das_burn,10.759930849075316,23764,10,1
1771360413.9678638,0_0,0,das_mint,6.873636960983276,23742,11,1
1771360413.9937663,2_0,2,das_mint,6.203316688537598,23742,11,1
1771360414.008511,4_1,4,das_burn,11.386054754257202,23764,11,1
1771360414.009308,6_0,6,das_mint,6.779358863830566,23742,11,1
1771360416.229753,1_0,1,das_mint,9.11024045944214,23742,11,1
1771360416.23051,3_1,3,das_burn,11.530353784561155,23764,11,1
1771360416.2306569,5_0,5,das_mint,8.642021894454956,23742,11,1
1771360416.2311127,7_1,7,das_burn,11.51692533493042,23764,11,1
1771360418.1833446,4_1,4,das_mint,2.3123538494110107,23742,11,1
1771360418.2034228,3_1,3,das_mint,1.2931222915649414,23742,11,1
1771360418.2076807,7_1,7,das_mint,0.2831432819366455,23742,11,1
1771360426.0041518,0_1,0,das_burn,10.306022644042969,23764,12,1
1771360426.0073357,6_1,6,das_burn,11.106825590133669,23764,12,1
1771360426.009895,2_1,2,das_burn,10.420620441436768,23764,12,1
1771360428.1756282,5_1,5,das_burn,10.733714580535889,23764,12,1
1771360428.1871498,1_1,1,das_burn,10.926363229751589,23764,12,1
1771360430.2166443,3_1,3,das_work,9.493798732757568,48258,12,1
1771360430.2174022,6_1,6,das_mint,3.3241724967956543,23742,12,1
1771360430.2179976,7_1,7,das_work,4.319597482681274,48258,12,1
1771360430.2546356,1_1,1,das_mint,0.5333263874053955,23742,12,1
1771360430.2556653,4_1,4,das_work,1.922981023788452,48258,12,1
1771360430.2681744,0_1,0,das_mint,2.5309927463531494,23742,12,1
1771360430.2762604,2_1,2,das_mint,3.657435894012451,23742,12,1
1771360442.2610967,3_1,3,das_burn,11.115432977676392,23764,13,1
1771360442.276678,6_1,6,das_work,1.4664571285247805,48258,13,1
1771360442.277408,4_1,4,das_burn,10.830136060714722,23764,13,1
1771360442.2840638,2_1,2,das_work,2.646981239318848,48258,13,1
1771360442.3007514,5_1,5,das_mint,12.218924522399902,23742,13,1
1771360442.3120785,0_1,0,das_work,3.00928258895874,48258,13,1
1771360442.3170402,7_1,7,das_burn,11.105492353439333,23764,13,1
1771360442.3232615,1_1,1,das_work,5.090157508850098,48258,13,1
1771360450.0700448,4_1,4,das_mint,5.799851179122925,23742,14,1
1771360452.2257595,3_1,3,das_mint,9.324400424957275,23742,14,1
1771360452.231434,7_1,7,das_mint,8.708073139190674,23742,14,1
1771360454.320489,0_1,0,das_burn,10.94440245628357,23764,14,1
1771360454.3329723,2_1,2,das_burn,10.142167091369627,23764,14,1
1771360454.3444772,1_1,1,das_burn,11.29692316055298,23764,14,1
1771360454.3591852,5_1,5,das_work,3.037689447402954,48258,14,1
1771360454.3632388,6_1,6,das_burn,11.468245267868042,23764,14,1
1771360462.0805793,4_2,4,das_burn,10.729044437408447,23764,15,1
1771360462.0859315,2_1,2,das_mint,6.6512227058410645,23742,15,1
1771360462.1167407,0_1,0,das_mint,6.807258605957031,23742,15,1
1771360462.125934,6_1,6,das_mint,6.577607154846191,23742,15,1
1771360464.2638664,3_2,3,das_burn,10.495202779769896,23764,15,1
1771360464.2861516,1_1,1,das_mint,9.15523362159729,23742,15,1
1771360464.29041,7_2,7,das_burn,11.127342462539673,23764,15,1
1771360466.337659,5_1,5,das_burn,10.708706140518188,23764,15,1
1771360466.3629029,4_2,4,das_mint,3.611166000366211,23742,15,1
1771360466.422094,3_2,3,das_mint,1.4211390018463137,23742,15,1
1771360474.0669713,0_2,0,das_burn,10.961894512176514,23764,16,1
1771360474.0712256,6_2,6,das_burn,11.088562726974487,23764,16,1
1771360474.0755448,2_2,2,das_burn,10.869949579238892,23764,16,1
1771360476.2446,5_1,5,das_mint,7.996860980987549,23742,16,1
1771360476.2495167,1_2,1,das_burn,10.182950735092165,23764,16,1
1771360478.3577216,0_2,0,das_mint,3.1001622676849365,23742,16,1
1771360478.365592,2_2,2,das_mint,3.092546939849853,23742,16,1
1771360478.4066162,6_2,6,das_mint,2.4348714351654053,23742,16,1
1771360478.4735043,4_2,4,das_work,2.579772710800171,48258,16,1
1771360478.4754105,3_2,3,das_work,6.081574440002441,48258,16,1
1771360478.4778454,7_2,7,das_mint,12.247297525405884,23742,16,1
1771360488.259053,5_2,5,das_burn,10.551952600479126,23764,17,1
1771360490.34514,0_2,0,das_work,5.186380863189697,48258,17,1
1771360490.348457,1_2,1,das_mint,12.493943452835085,23742,17,1
1771360490.3864484,2_2,2,das_work,5.370624542236328,48258,17,1
1771360490.3955095,3_2,3,das_burn,11.403767585754396,23764,17,1
1771360490.4191265,4_2,4,das_burn,11.05359387397766,23764,17,1
1771360490.4197712,7_2,7,das_work,2.4179673194885254,48258,17,1
1771360490.454329,6_2,6,das_work,3.7301137447357178,48258,17,1
1771360498.0688145,4_2,4,das_mint,6.52574348449707,23742,18,1
1771360500.2557237,3_2,3,das_mint,8.01136040687561,23742,18,1
1771360502.3831594,7_2,7,das_burn,10.239054679870604,23764,18,1
1771360502.3893578,2_2,2,das_burn,10.017831563949583,23764,18,1
1771360502.40421,1_2,1,das_work,3.895089626312256,48258,18,1
1771360502.43423,6_2,6,das_burn,11.127515077590942,23764,18,1
1771360502.436941,0_2,0,das_burn,10.829375743865969,23764,18,1
1771360502.442485,5_2,5,das_mint,12.372779130935667,23742,18,1
1771360510.0546196,2_2,2,das_mint,6.921060085296631,23742,19,1
1771360510.0651171,0_2,0,das_mint,7.107424259185791,23742,19,1
1771360510.0932188,4_3,4,das_burn,10.785858392715454,23764,19,1
1771360510.097195,6_2,6,das_mint,6.080521106719971,23742,19,1
1771360512.2343163,7_2,7,das_mint,9.118747472763062,23742,19,1
1771360512.248585,3_3,3,das_burn,10.069003343582152,23764,19,1
1771360514.355409,5_2,5,das_work,1.1232099533081057,48258,19,1
1771360514.36621,1_2,1,das_burn,10.2366042137146,23764,19,1
1771360514.369071,4_3,4,das_mint,3.516958236694336,23742,19,1
1771360514.3924327,3_3,3,das_mint,1.5033564567565918,23742,19,1
1771360522.0627594,2_3,2,das_burn,11.453259468078612,23764,20,1
1771360522.0753355,0_3,0,das_burn,11.125162839889526,23764,20,1
1771360522.086048,6_3,6,das_burn,10.853591918945312,23764,20,1
1771360524.263203,7_3,7,das_burn,10.10378885269165,23764,20,1
1771360524.2653043,1_2,1,das_mint,8.271279573440552,23742,20,1
1771360526.3763788,6_3,6,das_mint,3.205052137374878,23742,20,1
1771360526.4057083,2_3,2,das_mint,3.746326923370361,23742,20,1
1771360526.4177165,5_2,5,das_burn,11.509045362472534,23764,20,1
1771360526.4300764,0_3,0,das_mint,3.2552852630615234,23742,20,1
1771360526.439641,4_3,4,das_work,2.0496323108673096,48258,20,1
1771360526.4767883,7_3,7,das_mint,1.330599308013916,23742,20,1
1771360536.2229176,5_2,5,das_mint,8.327526569366455,23742,21,1
1771360536.2415268,1_3,1,das_burn,11.472804307937622,23764,21,1
1771360538.3574777,7_3,7,das_work,6.500576972961426,48258,21,1
1771360538.3990064,2_3,2,das_work,7.239736557006836,48258,21,1
1771360538.4183764,1_3,1,das_mint,1.1818761825561523,23742,21,1
1771360538.4235177,6_3,6,das_work,4.844010353088379,48258,21,1
1771360538.424345,4_3,4,das_burn,10.360787868499756,23764,21,1
1771360538.4288828,0_3,0,das_work,4.41927170753479,48258,21,1
1771360538.4354537,3_3,3,das_work,12.52728533744812,48258,21,1
1771360546.0665014,4_3,4,das_mint,6.547767400741577,23742,22,1
1771360548.2646425,5_3,5,das_burn,10.29063105583191,23764,22,1
1771360550.371014,7_3,7,das_burn,10.55191946029663,23764,22,1
1771360550.3826394,6_3,6,das_burn,10.853039264678957,23764,22,1
1771360550.4195836,2_3,2,das_burn,10.294804334640505,23764,22,1
1771360550.4488242,5_3,5,das_mint,0.8783290386199951,23742,22,1
1771360550.4531584,0_3,0,das_burn,11.14477801322937,23764,22,1
1771360550.4592173,3_3,3,das_burn,10.719618320465088,23764,22,1
1771360550.4869504,1_3,1,das_work,5.538045406341553,48258,22,1
1771360558.06175,0_3,0,das_mint,6.340291261672974,23742,23,1
1771360558.0736413,6_3,6,das_mint,6.685469150543213,23742,23,1
1771360558.1000364,4_4,4,das_burn,11.322213888168337,23764,23,1
1771360558.1005263,2_3,2,das_mint,5.9453630447387695,23742,23,1
1771360560.2544787,3_3,3,das_mint,8.000497817993164,23742,23,1
1771360560.2836487,7_3,7,das_mint,8.520375490188599,23742,23,1
1771360562.3718712,1_3,1,das_burn,10.294050693511965,23764,23,1
1771360562.3799024,4_4,4,das_mint,3.413657188415528,23742,23,1
1771360562.4242778,5_3,5,das_work,1.6823370456695557,48258,23,1
1771360570.1064246,2_4,2,das_burn,10.988435745239258,23764,24,1
1771360570.1293993,0_4,0,das_burn,10.922067165374756,23764,24,1
1771360570.1359353,6_4,6,das_burn,10.885666370391846,23764,24,1
1771360572.2208755,1_3,1,das_mint,9.296879291534424,23742,24,1
1771360572.249969,3_4,3,das_burn,10.509554386138916,23764,24,1
1771360572.263232,7_4,7,das_burn,11.23844575881958,23764,24,1
1771360574.421953,4_4,4,das_work,1.7018866539001465,48258,24,1
1771360574.4303415,6_4,6,das_mint,3.2993338108062744,23742,24,1
1771360574.4530964,3_4,3,das_mint,1.6023201942443848,23742,24,1
1771360574.473664,2_4,2,das_mint,2.605545997619629,23742,24,1
1771360574.5151403,5_3,5,das_burn,11.523849725723268,23764,24,1
1771360574.5152829,0_4,0,das_mint,2.957851886749268,23742,24,1
1771360574.5221632,7_4,7,das_mint,0.886768102645874,23742,24,1
1771360584.2391396,1_4,1,das_burn,10.063932180404665,23764,25,1
1771360584.2419574,5_3,5,das_mint,7.832541465759277,23742,25,1
1771360586.4236898,0_4,0,das_work,7.132228851318359,48258,25,1
1771360586.4424694,3_4,3,das_work,5.6908814907073975,48258,25,1
1771360586.4685397,7_4,7,das_work,6.915559768676758,48258,25,1
1771360586.475091,4_4,4,das_burn,10.870937585830688,23764,25,1
1771360586.49563,6_4,6,das_work,4.183730363845825,48258,25,1
1771360586.5068114,1_4,1,das_mint,0.8699026107788086,23742,25,1
1771360586.516884,2_4,2,das_work,9.1144700050354,48258,25,1
1771360594.0450685,4_4,4,das_mint,6.578890085220337,23742,26,1
