timestamp,worker_id,tx_type,latency_s,gas_used,block_number,status
1769059103.6552546,12,tpc_lock,5.873707056045532,46561,8,1
1769059103.6594098,20,tpc_lock,3.34131407737732,46549,8,1
1769059103.686579,0,tpc_lock,3.1738216876983643,46561,8,1
1769059106.3920054,17,tpc_lock,5.9539408683776855,46561,8,1
1769059106.3928397,15,tpc_lock,8.51535677909851,46561,8,1
1769059106.4432244,5,tpc_lock,7.963973760604858,46561,8,1
1769059117.121539,18,tpc_lock,10.606835842132568,46561,9,1
1769059117.122691,2,tpc_lock,12.752314567565918,46561,9,1
1769059117.1292157,24,tpc_lock,10.65954041481018,46561,9,1
1769059117.1825457,6,tpc_lock,12.169977903366089,46549,9,1
1769059117.1875217,4,tpc_lock,8.501214742660522,46561,9,1
1769059117.2060452,10,tpc_lock,12.215375900268556,46561,9,1
1769059117.217137,16,tpc_lock,10.286915063858032,46561,9,1
1769059117.2184882,14,tpc_lock,14.795230865478516,46561,9,1
1769059117.2193248,22,tpc_lock,9.183456897735596,46561,9,1
1769059117.220339,8,tpc_lock,12.84037184715271,46561,9,1
1769059118.9938695,21,tpc_lock,8.157016515731812,46561,9,1
1769059118.9943564,13,tpc_lock,8.351166725158691,46561,9,1
1769059119.0160885,7,tpc_lock,9.886481285095217,46561,9,1
1769059119.0166962,11,tpc_lock,11.443105220794678,46561,9,1
1769059119.044861,3,tpc_lock,12.147178411483765,46561,9,1
1769059119.094148,9,tpc_lock,11.07484769821167,46561,9,1
1769059119.0948677,19,tpc_lock,7.516944646835327,46561,9,1
1769059122.0253828,15,tpc_lock,15.632533073425291,46561,9,1
1769059122.027709,17,tpc_lock,15.63569402694702,46561,9,1
1769059122.0369098,20,tpc_lock,18.37749171257019,46549,9,1
1769059122.136677,0,tpc_lock,18.450090408325195,46561,9,1
1769059122.1501153,12,tpc_lock,18.4948513507843,46561,9,1
1769059122.152043,5,tpc_lock,15.708809852600098,46561,9,1
1769059139.4902318,0,das_work,17.353540658950806,60058,10,1
1769059139.4940186,20,das_work,17.45709538459778,60058,10,1
1769059139.4947464,17,das_work,17.467023372650146,60058,10,1
1769059139.49789,15,das_work,17.472495555877686,60058,10,1
1769059139.6257756,5,das_work,17.473716020584106,60058,10,1
1769059139.655815,12,das_work,17.505685806274414,60058,10,1
1769059141.538715,0,tpc_commit,2.0484697818756104,28795,11,1
1769059141.5826497,20,tpc_commit,2.088615894317627,28783,11,1
1769059141.5911238,12,tpc_commit,1.9352946281433103,28795,11,1
1769059143.6229742,17,tpc_commit,4.128215312957764,28795,11,1
1769059143.6493063,15,tpc_commit,4.151403903961182,28795,11,1
1769059143.6742525,5,tpc_commit,4.048463344573975,28795,11,1
