timestamp,worker_id,tx_type,latency_s,gas_used,block_number,status
1769408484.8369098,0,das_burn,0.6042530536651611,23764,8,1
1769408484.843462,12,das_burn,3.5794451236724854,23764,8,1
1769408484.8440042,14,das_burn,1.0075898170471191,23764,8,1
1769408484.9194374,16,das_burn,3.0721709728240967,23764,8,1
1769408487.1376004,19,das_burn,4.238029956817627,23764,8,1
1769408487.176226,13,das_burn,4.079746723175049,23764,8,1
1769408487.1816168,3,das_burn,6.871295690536499,23764,8,1
1769408487.2039108,9,das_burn,3.146573781967163,23752,8,1
1769408487.2103274,15,das_burn,3.470475196838379,23764,8,1
1769408487.2105515,17,das_burn,1.390033483505249,23764,8,1
1769408489.6145563,14,das_mint,3.852284193038941,23742,8,1
1769408489.6152132,16,das_mint,3.2389676570892334,23742,8,1
1769408489.624528,12,das_mint,3.507469415664673,23742,8,1
1769408489.6653132,0,das_mint,3.1686110496521,23742,8,1
1769408497.4386427,8,das_burn,7.1114490032196045,23764,9,1
1769408497.4396527,4,das_burn,9.153302669525146,23764,9,1
1769408497.4710958,18,das_burn,4.543410062789917,23764,9,1
1769408497.4714262,6,das_burn,4.967795372009277,23764,9,1
1769408497.4816031,10,das_burn,12.639952182769775,23764,9,1
1769408497.4946892,2,das_burn,7.461863279342651,23764,9,1
1769408499.58101,11,das_burn,9.403879880905151,23764,9,1
1769408499.5951731,7,das_burn,7.522189378738403,23764,9,1
1769408499.6333406,1,das_burn,7.890037298202515,23764,9,1
1769408499.6732051,5,das_burn,9.897045612335203,23764,9,1
1769408509.1284645,14,das_work,18.126046895980835,60058,9,1
1769408509.1288877,12,das_work,18.34785199165344,60058,9,1
1769408509.1292496,18,das_mint,9.663898944854736,23742,9,1
1769408509.1315863,16,das_work,18.714613914489743,60058,9,1
1769408509.1595209,8,das_mint,10.462626457214355,23742,9,1
1769408509.162053,15,das_mint,20.98206639289856,23742,9,1
1769408509.1622548,0,das_work,17.83505129814148,60058,9,1
1769408509.1684148,10,das_mint,9.70424461364746,23742,9,1
1769408509.180644,7,das_mint,8.323322296142578,23742,9,1
1769408509.1808465,4,das_mint,10.545474767684937,23742,9,1
1769408509.2003825,6,das_mint,10.511168718338013,23742,9,1
1769408509.2042754,1,das_mint,9.041966199874878,23742,9,1
1769408509.2058213,2,das_mint,9.76783299446106,23742,9,1
1769408530.9212515,10,das_work,20.58154845237732,60058,10,1
1769408530.922007,0,das_burn,20.7100248336792,23764,10,1
1769408530.93081,7,das_work,19.767050743103027,60058,10,1
1769408530.9311378,11,das_mint,29.74973845481873,23742,10,1
1769408530.9321258,16,das_burn,20.247930765151978,23764,10,1
1769408530.946277,2,das_work,20.39941930770874,60058,10,1
1769408530.9601252,5,das_mint,29.798964977264404,23742,10,1
1769408530.9627948,1,das_work,20.176183700561523,60058,10,1
1769408530.9644156,12,das_burn,20.45566177368164,23764,10,1
1769408530.9647286,15,das_work,20.829851627349854,60058,10,1
1769408530.9711132,8,das_work,20.87399172782898,60058,10,1
1769408530.978234,4,das_work,19.81747579574585,60058,10,1
1769408530.985587,6,das_work,20.92648339271545,60058,10,1
1769408530.986987,18,das_work,20.69948530197144,60058,10,1
1769408530.98727,14,das_burn,20.918519496917725,23764,10,1
1769408533.7669127,0,das_mint,1.3358333110809326,23742,12,1
1769408533.7671585,14,das_mint,2.2290141582489014,23742,12,1
1769408533.8188405,16,das_mint,1.1380665302276611,23742,12,1
1769408533.8352947,12,das_mint,1.091360092163086,23742,12,1
1769408545.1418543,1,das_burn,12.3422269821167,23764,11,1
1769408545.142162,5,das_work,13.093533039093018,60058,11,1
1769408545.1769383,4,das_burn,12.391195058822632,23764,11,1
1769408545.1778178,18,das_burn,13.442676544189451,23764,11,1
1769408545.186581,6,das_burn,12.215450763702393,23764,11,1
1769408545.1869524,10,das_burn,13.139578580856323,23764,11,1
1769408545.1873162,15,das_burn,12.723628520965576,23764,11,1
1769408545.1877596,11,das_work,13.210859537124634,60058,11,1
1769408545.194748,7,das_burn,12.951536417007446,23764,11,1
1769408545.2046702,2,das_burn,13.630959272384644,23764,11,1
1769408545.205109,8,das_burn,12.495342254638672,23764,11,1
1769408546.246478,12,das_burn,11.848348140716553,23764,13,1
1769408546.2825134,0,das_burn,11.27770185470581,23764,13,1
1769408546.2842264,16,das_burn,11.594440937042236,23764,13,1
1769408546.2976434,14,das_burn,11.996814250946043,23764,13,1
1769408548.300267,1,das_mint,2.033545017242432,23742,13,1
1769408548.3006682,7,das_mint,2.149718761444092,23742,13,1
1769408548.312821,15,das_mint,1.705188512802124,23742,13,1
1769408557.8564649,5,das_burn,11.961562395095823,23764,12,1
1769408557.8577545,11,das_burn,11.756749153137209,23764,12,1
1769408557.8582008,12,das_mint,10.608023643493652,23742,12,1
1769408557.8787856,0,das_mint,9.906630992889404,23742,12,1
1769408557.932734,14,das_mint,10.426681518554688,23742,12,1
1769408557.933053,16,das_mint,10.346409797668455,23742,12,1
1769408558.6142857,2,das_mint,11.882896423339844,23742,14,1
1769408558.6178584,4,das_mint,11.88906216621399,23742,14,1
1769408558.6347082,6,das_mint,11.727173328399658,23742,14,1
1769408558.6356106,8,das_mint,11.685791969299316,23742,14,1
1769408558.6437452,18,das_mint,12.07258439064026,23742,14,1
1769408558.644092,10,das_mint,11.458836793899536,23742,14,1
1769408560.6360517,1,das_burn,10.618241548538208,23764,14,1
1769408560.636418,15,das_burn,11.190778255462646,23764,14,1
1769408560.6379428,11,das_mint,1.3412230014801023,23742,14,1
1769408560.6390154,7,das_burn,10.996812105178831,23764,14,1
1769408560.6412096,5,das_mint,1.6467289924621582,23742,14,1
1769408570.9127123,6,das_burn,10.32330322265625,23764,15,1
1769408570.938108,18,das_burn,10.78844714164734,23764,15,1
1769408570.9473045,8,das_burn,11.271604537963867,23764,15,1
1769408570.9574642,10,das_burn,11.408905982971191,23764,15,1
1769408570.9623897,4,das_burn,11.45123553276062,23764,15,1
1769408570.962609,2,das_burn,10.576773166656494,23764,15,1
1769408572.7809024,5,das_burn,11.255258560180664,23764,15,1
1769408572.8056023,11,das_burn,10.729336261749268,23764,15,1
1769408574.8052266,16,das_work,15.60079550743103,60058,13,1
1769408574.805549,14,das_work,15.427875280380247,60058,13,1
1769408574.8057528,12,das_work,15.848921060562134,60058,13,1
1769408574.806036,0,das_work,16.255275011062622,60058,13,1
1769408574.8293452,1,das_mint,13.440295934677124,23742,13,1
1769408574.8305502,7,das_mint,12.638404607772827,23742,13,1
1769408574.876278,15,das_mint,13.736921310424805,23742,13,1
1769408589.4884827,14,das_burn,13.164169788360596,23764,14,1
1769408589.4999251,12,das_burn,13.02444076538086,23764,14,1
1769408589.500202,1,das_work,13.925215721130373,60058,14,1
1769408589.5009918,16,das_burn,13.683377504348757,23764,14,1
1769408589.5511053,7,das_work,14.070926189422607,60058,14,1
1769408589.5779302,15,das_work,13.389819383621216,60058,14,1
1769408589.5781405,0,das_burn,13.275920629501345,23764,14,1
1769408595.2104647,0,das_mint,4.3487749099731445,23742,17,1
1769408595.2107656,16,das_mint,3.978959083557129,23742,17,1
1769408595.2346115,14,das_mint,4.953605175018311,23742,17,1
1769408595.2860897,12,das_mint,4.157586097717285,23742,17,1
1769408601.748242,15,das_burn,10.51992416381836,23764,15,1
1769408601.7736473,7,das_burn,11.428399085998535,23764,15,1
1769408601.8177693,1,das_burn,11.000881910324097,23764,15,1
1769408607.5111885,16,das_burn,11.236517429351808,23764,18,1
1769408607.54838,0,das_burn,10.927592754364014,23764,18,1
1769408607.5597866,12,das_burn,10.907954692840576,23764,18,1
1769408607.5992286,14,das_burn,10.486083269119264,23764,18,1
1769408609.3446436,15,das_mint,6.845382213592529,23742,18,1
1769408609.344986,7,das_mint,6.088691711425781,23742,18,1
1769408609.4424112,1,das_mint,5.838511228561401,23742,18,1
1769408614.8441188,13,das_mint,126.40661907196044,23742,16,1
1769408614.8539617,9,das_mint,125.896178483963,23730,16,1
1769408614.86559,17,das_mint,125.91124725341795,23742,16,1
1769408614.9014115,14,das_mint,6.251531362533569,23742,16,1
