block_number,timestamp,tx_count,gas_used,gas_limit
73,1768480167,0,0,30000000
74,1768480179,0,0,30000000
75,1768480191,0,0,30000000
76,1768480203,0,0,30000000
77,1768480215,0,0,30000000
78,1768480227,0,0,30000000
6,1768479365,0,0,30000000
7,1768479377,50,1187064,30000000
8,1768479389,50,3002900,30000000
9,1768479402,50,3002900,30000000
10,1768479415,50,3002900,30000000
11,1768479429,50,3002900,30000000
12,1768479442,50,3002900,30000000
13,1768479455,50,3002900,30000000
14,1768479468,50,3002900,30000000
15,1768479481,50,3002900,30000000
16,1768479494,50,3002900,30000000
17,1768479508,50,3002900,30000000
18,1768479521,50,1188164,30000000
19,1768479533,0,0,30000000
20,1768479545,50,1187064,30000000
21,1768479557,50,3002900,30000000
22,1768479570,50,3002900,30000000
23,1768479583,50,3002900,30000000
24,1768479597,50,3002900,30000000
25,1768479610,50,3002900,30000000
26,1768479623,50,3002900,30000000
27,1768479636,50,3002900,30000000
28,1768479649,50,3002900,30000000
29,1768479662,50,3002900,30000000
30,1768479676,50,3002900,30000000
31,1768479689,50,1188164,30000000
32,1768479701,0,0,30000000
33,1768479713,50,1187064,30000000
34,1768479725,50,3002900,30000000
35,1768479738,50,3002900,30000000
36,1768479751,50,3002900,30000000
37,1768479765,50,3002900,30000000
38,1768479778,50,3002900,30000000
39,1768479791,50,3002900,30000000
40,1768479804,50,3002900,30000000
41,1768479817,50,3002900,30000000
42,1768479830,50,3002900,30000000
43,1768479844,50,3002900,30000000
44,1768479857,50,1188164,30000000
45,1768479869,0,0,30000000
46,1768479881,48,1139580,30000000
47,1768479893,49,2906526,30000000
48,1768479906,49,2942842,30000000
49,1768479919,50,2966584,30000000
50,1768479933,50,3002900,30000000
51,1768479946,50,3002900,30000000
52,1768479959,50,3002900,30000000
53,1768479972,50,3002900,30000000
54,1768479985,50,3002900,30000000
55,1768479998,50,3002900,30000000
56,1768480012,50,3002900,30000000
57,1768480025,50,1260752,30000000
58,1768480037,2,83822,30000000
59,1768480049,40,985960,30000000
60,1768480061,49,2579704,30000000
61,1768480074,48,2882784,30000000
62,1768480087,50,2930268,30000000
63,1768480100,50,3002900,30000000
64,1768480113,50,3002900,30000000
65,1768480127,50,3002900,30000000
66,1768480140,50,3002900,30000000
67,1768480153,50,3002900,30000000
68,1768480166,50,3002900,30000000
69,1768480179,50,3002900,30000000
70,1768480193,50,1587398,30000000
71,1768480205,11,333992,30000000
72,1768480217,2,120116,30000000
73,1768480229,2,47528,30000000
