timestamp,worker_id,tx_type,latency_s,gas_used,block_number,status
1768841001.4620602,58,das_burn,4.198824882507324,23764,8,1
1768841001.494558,70,das_burn,0.6848864555358887,23764,8,1
1768841001.5022986,64,das_burn,1.427027702331543,23764,8,1
1768841001.5542521,60,das_burn,1.5480079650878906,23764,8,1
1768841003.834915,67,das_burn,1.4552886486053467,23764,8,1
1768841003.835138,65,das_burn,5.554074048995972,23764,8,1
1768841003.875927,63,das_burn,8.615665197372437,23764,8,1
1768841003.8883939,71,das_burn,8.933325052261353,23764,8,1
1768841003.895229,57,das_burn,3.5382277965545654,23764,8,1
1768841003.8960087,69,das_burn,4.759523868560791,23764,8,1
1768841003.899293,59,das_burn,6.351958751678467,23764,8,1
1768841003.8996613,61,das_burn,0.913304328918457,23764,8,1
1768841006.2461574,64,das_mint,4.131500005722046,23742,8,1
1768841006.2484643,70,das_mint,3.455601215362549,23742,8,1
1768841006.2674747,58,das_mint,3.2173731327056885,23742,8,1
1768841006.269226,63,das_mint,1.7450072765350342,23742,8,1
1768841006.2694433,59,das_mint,1.6224639415740967,23742,8,1
1768841006.2755027,65,das_mint,1.573838710784912,23742,8,1
1768841006.3253253,60,das_mint,3.222309112548828,23742,8,1
1768841013.699559,72,das_burn,9.250263929367065,23764,9,1
1768841013.7313175,74,das_burn,9.492493391036987,23764,9,1
1768841013.7463987,68,das_burn,9.248509645462036,23764,9,1
1768841013.7468448,62,das_burn,9.881103277206421,23752,9,1
1768841013.7787943,66,das_burn,9.756267070770264,23752,9,1
1768841015.9935734,73,das_burn,12.059325218200684,23764,9,1
1768841015.9985688,75,das_burn,9.641297578811646,23764,9,1
1768841024.294531,72,das_mint,9.380874872207642,23742,9,1
1768841024.294829,66,das_mint,8.966753244400024,23730,9,1
1768841024.3155956,75,das_mint,6.920196056365967,23742,9,1
1768841024.3157814,68,das_mint,10.025221109390259,23742,9,1
1768841024.3160923,60,das_work,17.07656455039978,60058,9,1
1768841024.3163722,63,das_work,16.04917001724243,60058,9,1
1768841024.3615983,65,das_work,17.522023677825928,60058,9,1
1768841024.366084,74,das_mint,9.255698919296265,23742,9,1
1768841024.3688984,59,das_work,17.251437664031982,60058,9,1
1768841024.3691082,64,das_work,17.29887890815735,60058,9,1
1768841024.3838449,62,das_mint,9.350065469741821,23730,9,1
1768841024.3847885,70,das_work,17.079004764556885,60058,9,1
1768841024.3870986,58,das_work,17.077285051345825,60058,9,1
1768841024.3875122,73,das_mint,6.569583892822266,23742,9,1
