block_number,timestamp,tx_count,gas_used,gas_limit
6,1768544345,0,0,30000000
7,1768544357,1,23764,30000000
8,1768544369,36,855468,30000000
9,1768544381,45,1069356,30000000
10,1768544393,33,784212,30000000
11,1768544405,26,617828,30000000
12,1768544417,22,522796,30000000
13,1768544429,13,308908,30000000
14,1768544441,11,261392,30000000
15,1768544453,7,166312,30000000
16,1768544465,3,71292,30000000
17,1768544477,0,0,30000000
18,1768544489,0,0,30000000
19,1768544501,1,23764,30000000
20,1768544513,0,0,30000000
21,1768544525,0,0,30000000
22,1768544537,1,23752,30000000
23,1768544549,1,23764,30000000
24,1768544561,0,0,30000000
25,1768544573,0,0,30000000
26,1768544585,0,0,30000000
27,1768544597,0,0,30000000
28,1768544609,0,0,30000000
29,1768544621,0,0,30000000
30,1768544633,0,0,30000000
31,1768544645,0,0,30000000
32,1768544657,1,23742,30000000
33,1768544669,0,0,30000000
34,1768544681,1,23742,30000000
35,1768544693,1,23764,30000000
36,1768544706,3,71226,30000000
37,1768544718,2,47506,30000000
38,1768544730,3,71226,30000000
39,1768544742,4,94990,30000000
40,1768544754,1,23764,30000000
41,1768544766,5,118732,30000000
42,1768544778,1,23764,30000000
43,1768544790,5,118732,30000000
44,1768544802,11,261206,30000000
45,1768544814,14,332430,30000000
46,1768544826,9,213810,30000000
47,1768544838,11,261250,30000000
48,1768544850,11,261228,30000000
49,1768544862,18,427476,30000000
50,1768544874,21,498788,30000000
51,1768544886,22,522532,30000000
52,1768544898,21,498800,30000000
53,1768544910,17,403688,30000000
54,1768544922,18,427520,30000000
55,1768544934,18,427542,30000000
56,1768544946,14,332496,30000000
57,1768544958,15,356360,30000000
58,1768544970,13,308766,30000000
59,1768544982,13,308808,30000000
60,1768544995,15,356316,30000000
61,1768545007,15,356360,30000000
62,1768545019,16,380102,30000000
63,1768545031,11,261216,30000000
64,1768545043,8,190022,30000000
65,1768545055,11,261316,30000000
66,1768545067,4,95044,30000000
67,1768545079,5,118764,30000000
68,1768545091,6,142540,30000000
69,1768545103,4,95012,30000000
70,1768545115,4,95012,30000000
71,1768545127,7,166292,30000000
72,1768545139,1,23752,30000000
73,1768545151,5,118754,30000000
74,1768545163,6,142550,30000000
75,1768545175,4,95056,30000000
76,1768545187,1,23742,30000000
77,1768545199,1,23764,30000000
78,1768545211,3,71270,30000000
79,1768545223,3,71248,30000000
80,1768545235,1,23764,30000000
81,1768545247,9,213722,30000000
82,1768545259,3,71226,30000000
83,1768545271,5,118754,30000000
84,1768545283,4,94968,30000000
85,1768545295,6,142496,30000000
86,1768545307,9,213820,30000000
87,1768545319,7,166282,30000000
88,1768545331,7,166238,30000000
89,1768545343,10,237518,30000000
90,1768545355,11,261172,30000000
91,1768545367,12,284990,30000000
92,1768545379,6,142562,30000000
93,1768545391,13,308810,30000000
94,1768545403,12,284946,30000000
95,1768545416,11,261282,30000000
96,1768545428,8,189966,30000000
97,1768545440,12,285024,30000000
98,1768545452,9,213754,30000000
99,1768545464,12,285012,30000000
100,1768545476,7,166248,30000000
101,1768545488,7,166238,30000000
102,1768545500,15,356294,30000000
103,1768545512,14,332474,30000000
104,1768545524,12,285012,30000000
105,1768545536,7,166282,30000000
106,1768545548,13,308844,30000000
107,1768545560,12,285024,30000000
108,1768545572,16,380048,30000000
109,1768545584,5,118754,30000000
110,1768545596,12,285058,30000000
111,1768545608,15,356316,30000000
112,1768545620,12,285046,30000000
113,1768545632,10,237552,30000000
114,1768545644,8,190024,30000000
115,1768545656,11,261270,30000000
116,1768545668,3,71270,30000000
117,1768545680,8,190034,30000000
118,1768545692,6,142484,30000000
119,1768545704,10,237562,30000000
120,1768545716,8,190034,30000000
121,1768545728,5,118776,30000000
122,1768545740,4,95012,30000000
123,1768545753,10,237552,30000000
124,1768545765,3,71214,30000000
125,1768545777,4,95022,30000000
126,1768545789,5,118754,30000000
127,1768545801,7,166238,30000000
128,1768545813,10,237486,30000000
129,1768545825,5,118798,30000000
130,1768545837,4,94990,30000000
131,1768545849,8,190010,30000000
132,1768545861,4,95000,30000000
133,1768545873,11,261316,30000000
134,1768545885,8,189958,30000000
135,1768545897,4,95012,30000000
136,1768545909,8,189990,30000000
137,1768545921,8,190046,30000000
138,1768545933,9,213798,30000000
139,1768545945,8,190012,30000000
140,1768545957,10,237430,30000000
141,1768545969,7,166260,30000000
142,1768545981,7,166314,30000000
143,1768545993,11,261292,30000000
144,1768546005,8,190046,30000000
145,1768546017,7,166214,30000000
146,1768546029,10,237508,30000000
147,1768546041,6,142518,30000000
148,1768546053,11,261214,30000000
149,1768546065,16,380080,30000000
150,1768546077,9,213744,30000000
151,1768546089,13,308778,30000000
152,1768546101,7,166236,30000000
153,1768546113,14,332542,30000000
154,1768546125,10,237562,30000000
155,1768546138,9,213742,30000000
156,1768546150,4,94990,30000000
157,1768546162,9,213832,30000000
158,1768546174,8,189968,30000000
159,1768546186,9,213754,30000000
160,1768546198,7,166216,30000000
161,1768546210,14,332530,30000000
162,1768546222,10,237508,30000000
163,1768546234,12,285036,30000000
164,1768546246,11,261326,30000000
165,1768546258,8,190024,30000000
166,1768546270,6,142506,30000000
167,1768546282,8,190046,30000000
168,1768546294,11,261282,30000000
169,1768546306,9,213786,30000000
170,1768546318,9,213776,30000000
171,1768546330,7,166282,30000000
172,1768546342,10,237518,30000000
173,1768546354,11,261292,30000000
174,1768546366,6,142518,30000000
175,1768546378,2,47506,30000000
176,1768546390,4,95012,30000000
177,1768546402,7,166260,30000000
178,1768546414,6,142540,30000000
179,1768546426,8,189968,30000000
180,1768546438,9,213720,30000000
181,1768546450,8,190024,30000000
182,1768546462,7,166238,30000000
183,1768546474,8,190046,30000000
184,1768546486,10,237552,30000000
185,1768546498,14,332496,30000000
186,1768546510,6,142540,30000000
187,1768546523,15,356250,30000000
188,1768546535,5,118754,30000000
189,1768546547,14,332442,30000000
190,1768546559,10,237462,30000000
191,1768546571,9,213788,30000000
192,1768546583,11,261270,30000000
193,1768546595,12,285112,30000000
194,1768546607,8,190056,30000000
195,1768546619,9,213798,30000000
196,1768546631,5,118754,30000000
197,1768546643,11,261326,30000000
198,1768546655,7,166270,30000000
199,1768546667,4,94990,30000000
200,1768546679,4,95034,30000000
201,1768546691,6,142516,30000000
202,1768546703,6,142518,30000000
203,1768546715,5,118698,30000000
204,1768546727,6,142484,30000000
205,1768546739,8,189980,30000000
206,1768546751,3,71248,30000000
207,1768546763,11,261272,30000000
208,1768546775,2,47506,30000000
209,1768546787,12,285046,30000000
210,1768546799,10,237440,30000000
211,1768546811,14,332520,30000000
212,1768546823,5,118710,30000000
213,1768546835,7,166282,30000000
214,1768546847,10,237562,30000000
215,1768546859,7,166282,30000000
216,1768546871,9,213710,30000000
217,1768546883,8,190024,30000000
218,1768546895,12,284980,30000000
219,1768546908,8,189980,30000000
220,1768546920,7,166292,30000000
221,1768546932,8,189956,30000000
222,1768546944,4,95012,30000000
223,1768546956,11,261228,30000000
224,1768546968,12,284900,30000000
225,1768546980,7,166226,30000000
226,1768546992,5,118732,30000000
227,1768547004,10,237464,30000000
228,1768547016,4,94990,30000000
229,1768547028,8,189936,30000000
230,1768547040,5,118710,30000000
231,1768547052,6,142462,30000000
232,1768547064,10,237464,30000000
233,1768547076,6,142474,30000000
234,1768547088,9,213678,30000000
235,1768547100,4,94978,30000000
236,1768547112,7,166182,30000000
237,1768547124,12,284880,30000000
238,1768547136,8,189924,30000000
239,1768547148,8,189936,30000000
240,1768547160,13,308610,30000000
241,1768547172,12,284904,30000000
242,1768547184,7,166194,30000000
243,1768547196,11,261150,30000000
244,1768547208,12,284892,30000000
245,1768547220,2,47484,30000000
246,1768547232,0,0,30000000
247,1768547244,0,0,30000000
248,1768547256,0,0,30000000
249,1768547268,0,0,30000000
250,1768547280,0,0,30000000
6,1768544347,0,0,30000000
7,1768544359,6,142584,30000000
8,1768544371,39,926748,30000000
9,1768544383,36,855468,30000000
10,1768544395,35,831668,30000000
11,1768544407,20,475256,30000000
12,1768544419,24,570312,30000000
13,1768544431,13,308920,30000000
14,1768544443,15,356436,30000000
15,1768544455,5,118820,30000000
16,1768544467,3,71292,30000000
17,1768544479,2,47528,30000000
18,1768544491,1,23764,30000000
19,1768544503,1,23764,30000000
20,1768544515,0,0,30000000
21,1768544527,0,0,30000000
22,1768544539,0,0,30000000
23,1768544551,0,0,30000000
24,1768544563,0,0,30000000
25,1768544575,0,0,30000000
26,1768544587,0,0,30000000
27,1768544599,0,0,30000000
28,1768544611,0,0,30000000
29,1768544623,0,0,30000000
30,1768544635,0,0,30000000
31,1768544647,0,0,30000000
32,1768544659,0,0,30000000
33,1768544671,0,0,30000000
34,1768544683,1,23742,30000000
35,1768544695,0,0,30000000
36,1768544707,1,23742,30000000
37,1768544719,2,47484,30000000
38,1768544731,2,47506,30000000
39,1768544743,4,94990,30000000
40,1768544756,4,94956,30000000
41,1768544768,5,118764,30000000
42,1768544780,6,142496,30000000
43,1768544792,5,118710,30000000
44,1768544804,6,142496,30000000
45,1768544816,11,261192,30000000
46,1768544828,14,332498,30000000
47,1768544840,16,379968,30000000
48,1768544852,12,284958,30000000
49,1768544864,21,498798,30000000
50,1768544876,20,474936,30000000
51,1768544888,17,403656,30000000
52,1768544900,22,522520,30000000
53,1768544912,10,237584,30000000
54,1768544924,20,475092,30000000
55,1768544936,15,356292,30000000
56,1768544948,19,451338,30000000
57,1768544960,14,332506,30000000
58,1768544972,12,285012,30000000
59,1768544984,15,356348,30000000
60,1768544996,8,190024,30000000
61,1768545008,15,356306,30000000
62,1768545021,22,522542,30000000
63,1768545033,15,356338,30000000
64,1768545045,8,190046,30000000
65,1768545057,7,166282,30000000
66,1768545069,8,190078,30000000
67,1768545081,9,213832,30000000
68,1768545093,4,95012,30000000
69,1768545105,5,118754,30000000
70,1768545117,4,94990,30000000
