node,block_number,timestamp,tx_count,gas_used,gas_limit
shard_0,6,1769428561,0,0,30000000
shard_0,7,1769428573,0,0,30000000
shard_0,8,1769428585,43,2002075,30000000
shard_0,9,1769428597,52,2421076,30000000
shard_0,10,1769428610,43,1238137,30000000
shard_0,11,1769428622,95,3499295,30000000
shard_0,12,1769428635,52,2421064,30000000
shard_0,13,1769428647,43,1238113,30000000
shard_0,14,1769428659,65,2102501,30000000
shard_0,15,1769428672,16,744940,30000000
shard_0,16,1769428684,14,420872,30000000
shard_0,17,1769428696,25,879685,30000000
shard_0,18,1769428708,20,913442,30000000
shard_0,19,1769428720,12,398778,30000000
shard_0,20,1769428732,1,46561,30000000
shard_0,21,1769428744,28,966130,30000000
shard_0,22,1769428756,22,971008,30000000
shard_0,23,1769428769,12,398814,30000000
shard_0,24,1769428781,47,1850753,30000000
shard_0,25,1769428793,45,2041887,30000000
shard_0,26,1769428805,28,806224,30000000
shard_0,27,1769428817,64,2233660,30000000
shard_0,28,1769428830,6,279354,30000000
shard_0,29,1769428842,31,1443355,30000000
shard_0,30,1769428854,0,0,30000000
shard_0,31,1769428866,6,172758,30000000
shard_0,32,1769428878,32,921404,30000000
shard_0,33,1769428890,33,1536489,30000000
shard_0,34,1769428902,0,0,30000000
shard_0,35,1769428914,33,950211,30000000
shard_0,36,1769428927,0,0,30000000
shard_0,37,1769428939,5,232805,30000000
shard_0,38,1769428951,9,419049,30000000
shard_0,39,1769428963,27,777441,30000000
shard_0,40,1769428975,36,1516278,30000000
shard_0,41,1769428987,9,419037,30000000
shard_0,42,1769428999,30,952656,30000000
shard_0,43,1769429011,9,259143,30000000
shard_0,44,1769429023,5,143975,30000000
shard_0,45,1769429035,0,0,30000000
shard_0,46,1769429047,0,0,30000000
shard_0,47,1769429059,0,0,30000000
shard_0,48,1769429071,0,0,30000000
shard_0,49,1769429083,0,0,30000000
shard_0,50,1769429095,0,0,30000000
shard_0,51,1769429107,0,0,30000000
shard_0,52,1769429119,0,0,30000000
shard_0,53,1769429131,0,0,30000000
shard_0,54,1769429143,0,0,30000000
shard_0,55,1769429155,0,0,30000000
shard_0,56,1769429167,0,0,30000000
shard_0,57,1769429179,0,0,30000000
shard_0,58,1769429191,0,0,30000000
shard_0,59,1769429203,0,0,30000000
shard_0,60,1769429216,0,0,30000000
shard_0,61,1769429228,0,0,30000000
shard_0,62,1769429240,0,0,30000000
shard_0,63,1769429252,0,0,30000000
shard_0,64,1769429264,0,0,30000000
shard_0,65,1769429276,0,0,30000000
shard_0,66,1769429288,0,0,30000000
shard_0,67,1769429300,0,0,30000000
shard_0,68,1769429312,0,0,30000000
shard_0,69,1769429324,0,0,30000000
shard_0,70,1769429336,0,0,30000000
shard_0,71,1769429348,0,0,30000000
shard_0,72,1769429360,0,0,30000000
shard_0,73,1769429372,0,0,30000000
shard_0,74,1769429384,0,0,30000000
shard_0,75,1769429396,0,0,30000000
shard_0,76,1769429408,0,0,30000000
shard_1,6,1769428563,0,0,30000000
shard_1,7,1769428575,0,0,30000000
shard_1,8,1769428587,54,2514222,30000000
shard_1,9,1769428600,44,2048648,30000000
shard_1,10,1769428612,0,0,30000000
shard_1,11,1769428624,0,0,30000000
shard_1,12,1769428636,0,0,30000000
shard_1,13,1769428648,0,0,30000000
shard_1,14,1769428660,0,0,30000000
shard_1,15,1769428672,0,0,30000000
shard_1,16,1769428684,0,0,30000000
shard_1,17,1769428696,0,0,30000000
shard_1,18,1769428708,2,93110,30000000
shard_1,19,1769428720,0,0,30000000
shard_1,20,1769428732,0,0,30000000
shard_1,21,1769428744,56,1612436,30000000
shard_1,22,1769428756,100,3874336,30000000
shard_1,23,1769428769,44,2048600,30000000
shard_1,24,1769428781,0,0,30000000
shard_1,25,1769428793,45,1295691,30000000
shard_1,26,1769428806,45,2095209,30000000
shard_1,27,1769428818,0,0,30000000
shard_1,28,1769428830,45,1295739,30000000
shard_1,29,1769428842,0,0,30000000
shard_1,30,1769428854,45,2095185,30000000
shard_1,31,1769428867,0,0,30000000
shard_1,32,1769428879,0,0,30000000
shard_1,33,1769428891,45,1295715,30000000
shard_1,34,1769428903,46,2123932,30000000
shard_1,35,1769428915,1,46561,30000000
shard_1,36,1769428927,45,1295667,30000000
shard_1,37,1769428939,1,28795,30000000
shard_1,38,1769428951,1,46561,30000000
shard_1,39,1769428963,0,0,30000000
shard_1,40,1769428975,1,28795,30000000
shard_1,41,1769428987,1,46561,30000000
shard_1,42,1769428999,0,0,30000000
shard_1,43,1769429011,1,28795,30000000
shard_1,44,1769429023,54,1554906,30000000
shard_1,45,1769429036,26,1210574,30000000
shard_1,46,1769429048,7,325903,30000000
shard_1,47,1769429060,26,748658,30000000
shard_1,48,1769429072,26,1086104,30000000
shard_1,49,1769429084,9,419025,30000000
shard_1,50,1769429096,19,547009,30000000
shard_1,51,1769429108,19,724741,30000000
shard_1,52,1769429121,15,698391,30000000
shard_1,53,1769429133,10,287950,30000000
shard_1,54,1769429145,15,431901,30000000
shard_1,55,1769429157,21,977769,30000000
shard_1,56,1769429169,0,0,30000000
shard_1,57,1769429181,21,604683,30000000
shard_1,58,1769429193,5,232793,30000000
