block_number,timestamp,tx_count,gas_used,gas_limit
6,1768496697,0,0,30000000
7,1768496709,2,47528,30000000
8,1768496721,46,1093108,30000000
9,1768496733,33,784164,30000000
10,1768496745,16,380224,30000000
11,1768496757,3,71292,30000000
12,1768496769,0,0,30000000
13,1768496781,0,0,30000000
14,1768496793,0,0,30000000
15,1768496805,0,0,30000000
16,1768496817,0,0,30000000
17,1768496829,0,0,30000000
18,1768496841,0,0,30000000
19,1768496853,0,0,30000000
20,1768496865,0,0,30000000
21,1768496877,0,0,30000000
22,1768496889,0,0,30000000
23,1768496901,0,0,30000000
24,1768496913,0,0,30000000
25,1768496925,0,0,30000000
26,1768496937,0,0,30000000
27,1768496949,0,0,30000000
28,1768496961,0,0,30000000
29,1768496973,0,0,30000000
30,1768496985,0,0,30000000
31,1768496997,1,23742,30000000
32,1768497009,2,47506,30000000
33,1768497021,1,23764,30000000
34,1768497033,0,0,30000000
35,1768497045,1,23742,30000000
36,1768497057,5,118710,30000000
37,1768497069,6,142540,30000000
38,1768497081,11,261194,30000000
39,1768497094,12,285014,30000000
40,1768497106,15,356282,30000000
41,1768497118,11,261282,30000000
42,1768497130,10,237530,30000000
43,1768497142,20,474994,30000000
44,1768497154,14,332486,30000000
45,1768497166,14,332542,30000000
46,1768497178,16,380090,30000000
47,1768497190,14,332574,30000000
48,1768497202,14,332474,30000000
49,1768497214,9,213798,30000000
50,1768497226,6,142550,30000000
51,1768497238,8,190068,30000000
52,1768497250,4,95056,30000000
53,1768497262,1,23742,30000000
54,1768497274,1,23742,30000000
55,1768497286,1,23764,30000000
56,1768497298,1,23764,30000000
57,1768497310,0,0,30000000
58,1768497322,0,0,30000000
59,1768497334,1,23730,30000000
60,1768497346,1,23752,30000000
61,1768497358,0,0,30000000
62,1768497370,0,0,30000000
63,1768497382,0,0,30000000
64,1768497394,0,0,30000000
65,1768497406,1,23742,30000000
66,1768497418,2,47494,30000000
67,1768497430,0,0,30000000
68,1768497442,2,47494,30000000
69,1768497454,3,71226,30000000
70,1768497466,4,94990,30000000
71,1768497478,5,118754,30000000
72,1768497490,10,237508,30000000
73,1768497502,7,166282,30000000
74,1768497514,10,237508,30000000
75,1768497526,16,380048,30000000
76,1768497538,6,142518,30000000
77,1768497550,6,142518,30000000
78,1768497562,12,285058,30000000
79,1768497574,10,237496,30000000
80,1768497587,9,213766,30000000
81,1768497599,10,237550,30000000
82,1768497611,14,332476,30000000
83,1768497623,6,142572,30000000
84,1768497635,8,190068,30000000
85,1768497647,6,142462,30000000
86,1768497659,7,166226,30000000
87,1768497671,5,118754,30000000
88,1768497683,3,71270,30000000
89,1768497695,8,190090,30000000
90,1768497707,5,118754,30000000
91,1768497719,4,95056,30000000
92,1768497731,4,94956,30000000
93,1768497743,4,95022,30000000
94,1768497755,3,71270,30000000
95,1768497767,2,47484,30000000
96,1768497779,2,47528,30000000
97,1768497791,2,47528,30000000
98,1768497803,1,23730,30000000
99,1768497815,1,23752,30000000
100,1768497827,1,23742,30000000
101,1768497839,2,47472,30000000
102,1768497851,1,23742,30000000
103,1768497863,7,166270,30000000
104,1768497875,1,23764,30000000
105,1768497887,3,71270,30000000
106,1768497899,9,213688,30000000
107,1768497911,8,190056,30000000
108,1768497923,2,47484,30000000
109,1768497935,9,213788,30000000
110,1768497947,5,118732,30000000
111,1768497959,9,213766,30000000
112,1768497971,12,285036,30000000
113,1768497983,5,118776,30000000
114,1768497995,10,237540,30000000
115,1768498007,7,166260,30000000
116,1768498019,10,237496,30000000
117,1768498031,8,189980,30000000
118,1768498043,10,237528,30000000
119,1768498055,11,261294,30000000
120,1768498067,10,237562,30000000
121,1768498080,4,95034,30000000
122,1768498092,5,118764,30000000
123,1768498104,5,118732,30000000
124,1768498116,5,118776,30000000
125,1768498128,4,95034,30000000
126,1768498140,4,94990,30000000
127,1768498152,5,118754,30000000
128,1768498164,5,118776,30000000
129,1768498176,3,71248,30000000
130,1768498188,7,166304,30000000
131,1768498200,3,71258,30000000
132,1768498212,4,95000,30000000
133,1768498224,4,94968,30000000
134,1768498236,3,71270,30000000
135,1768498248,4,95056,30000000
136,1768498260,3,71202,30000000
137,1768498272,3,71280,30000000
138,1768498284,1,23742,30000000
139,1768498296,4,95000,30000000
140,1768498308,1,23764,30000000
141,1768498320,4,94990,30000000
142,1768498332,2,47528,30000000
143,1768498344,3,71226,30000000
144,1768498356,2,47506,30000000
145,1768498368,9,213766,30000000
146,1768498380,9,213700,30000000
147,1768498392,6,142540,30000000
148,1768498404,10,237530,30000000
149,1768498416,10,237472,30000000
150,1768498428,7,166292,30000000
151,1768498440,7,166280,30000000
152,1768498452,12,284968,30000000
153,1768498464,8,190068,30000000
154,1768498476,8,189980,30000000
155,1768498488,7,166260,30000000
156,1768498500,8,190024,30000000
157,1768498512,6,142518,30000000
158,1768498524,6,142584,30000000
159,1768498536,7,166282,30000000
160,1768498548,4,95012,30000000
161,1768498560,6,142474,30000000
162,1768498572,5,118798,30000000
163,1768498584,8,189990,30000000
164,1768498596,6,142518,30000000
165,1768498609,5,118720,30000000
166,1768498621,2,47528,30000000
167,1768498633,4,95034,30000000
168,1768498645,5,118764,30000000
169,1768498657,2,47484,30000000
170,1768498669,2,47506,30000000
171,1768498681,2,47506,30000000
172,1768498693,1,23742,30000000
173,1768498705,3,71226,30000000
174,1768498717,3,71248,30000000
175,1768498729,2,47484,30000000
176,1768498741,2,47472,30000000
177,1768498753,4,95000,30000000
178,1768498765,2,47484,30000000
179,1768498777,6,142440,30000000
180,1768498789,0,0,30000000
181,1768498801,4,94990,30000000
182,1768498813,4,94968,30000000
183,1768498825,7,166182,30000000
184,1768498837,11,261138,30000000
185,1768498849,2,47494,30000000
186,1768498861,8,189936,30000000
187,1768498873,6,142452,30000000
188,1768498885,12,284904,30000000
189,1768498897,8,189924,30000000
190,1768498909,6,142452,30000000
191,1768498921,1,23742,30000000
192,1768498933,4,94968,30000000
193,1768498945,2,47484,30000000
194,1768498957,0,0,30000000
195,1768498969,2,47472,30000000
196,1768498981,2,47484,30000000
197,1768498993,0,0,30000000
198,1768499005,0,0,30000000
199,1768499017,1,23730,30000000
6,1768496699,0,0,30000000
7,1768496711,16,380212,30000000
8,1768496723,42,998064,30000000
9,1768496735,22,522772,30000000
10,1768496747,13,308932,30000000
11,1768496759,7,166324,30000000
12,1768496771,0,0,30000000
13,1768496783,0,0,30000000
14,1768496795,0,0,30000000
15,1768496807,0,0,30000000
16,1768496819,0,0,30000000
17,1768496831,0,0,30000000
18,1768496843,0,0,30000000
19,1768496855,0,0,30000000
20,1768496867,0,0,30000000
21,1768496879,0,0,30000000
22,1768496891,0,0,30000000
23,1768496903,0,0,30000000
24,1768496915,0,0,30000000
25,1768496927,0,0,30000000
26,1768496939,0,0,30000000
27,1768496951,0,0,30000000
28,1768496963,0,0,30000000
29,1768496975,0,0,30000000
30,1768496987,0,0,30000000
31,1768496999,0,0,30000000
32,1768497011,0,0,30000000
33,1768497023,2,47484,30000000
34,1768497035,1,23764,30000000
35,1768497047,7,166216,30000000
