timestamp,journey_id,worker_id,tx_type,latency_s,gas_used,block_number,status
1773549799.2044728,7_0,7,das_work,3.0181033611297607,48258,7,1
1773549799.2277122,15_0,15,das_work,3.429546594619751,48258,7,1
1773549799.232303,13_0,13,das_work,1.579353094100952,48258,7,1
1773549799.287629,10_0,10,das_work,0.5543246269226074,48258,7,1
1773549811.2535183,5_0,5,das_work,7.732446193695068,48258,8,1
1773549811.2590322,13_0,13,das_work,8.378599643707275,48258,8,1
1773549811.2598517,16_0,16,das_work,12.044230461120604,48258,8,1
1773549811.2601664,28_0,28,das_work,6.95121431350708,48258,8,1
1773549811.2639527,15_0,15,das_work,4.530563831329346,48258,8,1
1773549811.2641163,18_0,18,das_work,6.2524731159210205,48258,8,1
1773549811.265662,17_0,17,das_work,10.43260145187378,48258,8,1
1773549811.2711716,11_0,11,das_work,6.008162498474121,48258,8,1
1773549811.2757325,4_0,4,das_work,3.783148765563965,48258,8,1
1773549811.279446,12_0,12,das_work,8.035356044769287,48258,8,1
1773549811.2799652,21_0,21,das_work,1.3777918815612793,48258,8,1
1773549811.280203,22_0,22,das_work,9.717734813690186,48258,8,1
1773549811.2810502,24_0,24,das_work,4.963118553161621,48258,8,1
1773549811.2815957,9_0,9,das_work,9.486648082733154,48258,8,1
1773549811.2817376,10_0,10,das_work,8.36875605583191,48258,8,1
1773549811.2867174,3_0,3,das_work,0.8534641265869141,48258,8,1
1773549811.288133,29_0,29,das_work,5.333966255187988,48258,8,1
1773549811.288276,7_0,7,das_work,5.358217477798462,48258,8,1
1773549811.289948,26_0,26,das_work,8.68953275680542,48258,8,1
1773549811.2912807,23_0,23,das_work,0.8102321624755859,48258,8,1
1773549811.29201,19_0,19,das_work,8.953203201293945,48258,8,1
1773549811.2929485,20_0,20,das_work,6.340364217758179,48258,8,1
1773549811.2930915,25_0,25,das_work,3.3188469409942627,48258,8,1
1773549811.293774,27_0,27,das_work,6.142549514770508,48258,8,1
1773549811.294118,0_0,0,das_work,4.878604888916016,48258,8,1
1773549811.2947018,2_0,2,das_work,7.16955828666687,48258,8,1
1773549811.2948842,6_0,6,das_work,12.01940131187439,48258,8,1
1773549823.3673284,29_0,29,das_work,1.621631383895874,48258,9,1
1773549823.368171,21_0,21,das_work,9.371822357177734,48258,9,1
1773549823.3723874,3_0,3,das_work,6.97879433631897,48258,9,1
1773549823.3725562,18_0,18,das_work,6.499459743499756,48258,9,1
1773549823.3730538,0_0,0,das_work,6.116228342056274,48258,9,1
1773549823.3749614,13_0,13,das_work,3.080162525177002,48258,9,1
1773549823.3754213,12_0,12,das_work,6.0813703536987305,48258,9,1
1773549823.3755744,7_0,7,das_work,4.509950876235962,48258,9,1
1773549823.3767004,8_0,8,das_work,11.422104358673096,48258,9,1
1773549823.376907,5_0,5,das_work,9.105782985687256,48258,9,1
1773549823.3770776,16_0,16,das_work,4.546364545822144,48258,9,1
1773549823.380687,22_0,22,das_work,8.234657287597656,48258,9,1
1773549823.382745,9_0,9,das_work,3.973039388656616,48258,9,1
1773549823.3831177,23_0,23,das_work,9.340678453445436,48258,9,1
1773549823.3834984,19_0,19,das_work,4.610841035842896,48258,9,1
1773549823.3836846,26_0,26,das_work,2.4276838302612305,48258,9,1
1773549823.3839965,1_0,1,das_work,12.119147062301636,48258,9,1
1773549823.3888302,4_0,4,das_work,8.639689445495605,48258,9,1
1773549823.3919773,20_0,20,das_work,2.972520112991333,48258,9,1
1773549823.4033096,11_0,11,das_work,7.129530191421509,48258,9,1
1773549823.4045608,6_0,6,das_work,5.166617155075073,48258,9,1
1773549823.4107454,17_0,17,das_work,2.5928497314453125,48258,9,1
1773549823.4135008,25_0,25,das_work,5.523006439208984,48258,9,1
1773549823.4145615,14_0,14,das_work,11.923040866851808,48258,9,1
1773549823.4166615,27_0,27,das_work,2.896470308303833,48258,9,1
1773549823.4171329,24_0,24,das_work,1.5606529712677002,48258,9,1
1773549823.4208024,28_0,28,das_work,7.898884057998657,48258,9,1
1773549823.4220505,10_0,10,das_work,1.987537860870361,48258,9,1
1773549823.4242818,2_0,2,das_work,8.581446647644043,48258,9,1
1773549823.4263036,15_0,15,das_work,9.049068927764893,48258,9,1
1773549835.45348,28_0,28,das_work,4.857062339782715,48258,10,1
1773549835.456462,10_0,10,das_work,3.6427509784698486,48258,10,1
1773549835.4577074,29_0,29,das_work,8.395344734191895,48258,10,1
1773549835.461753,14_0,14,das_work,1.606058120727539,48258,10,1
1773549835.4709303,9_0,9,das_work,9.21341586112976,48258,10,1
1773549835.476419,1_0,1,das_work,5.288220882415772,48258,10,1
1773549835.4815357,8_0,8,das_work,2.7044389247894287,48258,10,1
1773549835.4916382,13_0,13,das_work,7.964408159255981,48258,10,1
1773549835.4925349,21_0,21,das_work,1.398094892501831,48258,10,1
1773549835.4950414,19_0,19,das_work,3.2573177814483643,48258,10,1
