timestamp,journey_id,worker_id,tx_type,latency_s,gas_used,block_number,status
1770147660.3751326,82_0,82,das_burn,2.0462679862976074,23752,7,1
1770147660.375905,20_0,20,das_burn,2.490462064743042,23764,7,1
1770147660.381609,0_0,0,das_burn,2.7793846130371094,23764,7,1
1770147660.3818834,54_0,54,das_burn,1.9435539245605469,23764,7,1
1770147660.3928356,98_0,98,das_burn,2.149287700653076,23752,7,1
1770147660.3932366,68_0,68,das_burn,1.6383190155029297,23764,7,1
1770147660.3942618,74_0,74,das_burn,2.6578869819641113,23764,7,1
1770147660.4187768,38_0,38,das_burn,1.2210206985473633,23764,7,1
1770147660.4226387,16_0,16,das_burn,1.8323800563812256,23764,7,1
1770147660.4311693,24_0,24,das_burn,1.2394981384277344,23764,7,1
1770147660.469581,10_0,10,das_burn,1.5477144718170166,23764,7,1
1770147662.5452921,89_0,89,das_burn,2.354008436203003,23764,7,1
1770147662.5488186,57_0,57,das_burn,4.029513597488403,23764,7,1
1770147662.5742445,83_0,83,das_burn,5.192302703857422,23764,7,1
1770147662.5744638,91_0,91,das_burn,4.529155492782593,23764,7,1
1770147662.581194,71_0,71,das_burn,5.086592435836792,23764,7,1
1770147662.5845509,23_0,23,das_burn,3.9523327350616455,23764,7,1
1770147662.5847468,87_0,87,das_burn,3.6022913455963135,23764,7,1
1770147662.596536,79_0,79,das_burn,4.746044158935547,23764,7,1
1770147662.6034803,45_0,45,das_burn,3.1964755058288574,23764,7,1
1770147662.6045117,7_0,7,das_burn,0.7901034355163574,23764,7,1
1770147662.609503,51_0,51,das_burn,0.36337900161743164,23764,7,1
1770147662.6372287,13_0,13,das_burn,0.6441926956176758,23764,7,1
1770147662.637565,75_0,75,das_burn,1.554903268814087,23764,7,1
1770147662.637762,9_0,9,das_burn,1.6434988975524902,23752,7,1
1770147662.6420724,53_0,53,das_burn,1.746703863143921,23764,7,1
1770147664.5063517,57_0,57,das_mint,1.2981421947479248,23742,7,1
1770147664.5066035,24_0,24,das_mint,2.967791795730591,23742,7,1
1770147664.5103877,68_0,68,das_mint,2.2137019634246826,23742,7,1
1770147664.5231833,7_0,7,das_mint,0.5431914329528809,23742,7,1
1770147664.5264268,16_0,16,das_mint,3.5603413581848145,23742,7,1
1770147664.5273383,74_0,74,das_mint,2.4353203773498535,23742,7,1
1770147664.529672,51_0,51,das_mint,0.4109954833984375,23742,7,1
1770147664.5468907,91_0,91,das_mint,1.016864538192749,23742,7,1
1770147664.5492184,10_0,10,das_mint,2.968400478363037,23742,7,1
1770147664.5516768,0_0,0,das_mint,2.9778404235839844,23742,7,1
1770147664.5576668,98_0,98,das_mint,3.0621824264526367,23730,7,1
1770147664.55918,54_0,54,das_mint,2.5852808952331543,23742,7,1
1770147664.591466,9_0,9,das_mint,1.4461970329284668,23730,7,1
1770147664.5975025,82_0,82,das_mint,2.6671032905578613,23730,7,1
1770147664.599692,38_0,38,das_mint,2.31276273727417,23742,7,1
1770147664.6021483,23_0,23,das_mint,1.260011911392212,23742,7,1
1770147664.606315,20_0,20,das_mint,2.789452314376831,23742,7,1
1770147664.6085575,71_0,71,das_mint,1.1357595920562744,23742,7,1
1770147672.4585595,34_0,34,das_burn,6.0478997230529785,23764,8,1
1770147672.46672,90_0,90,das_burn,11.762830257415771,23764,8,1
1770147672.4723728,46_0,46,das_burn,3.694671630859375,23764,8,1
1770147672.478799,44_0,44,das_burn,5.585308790206909,23764,8,1
1770147672.4857416,76_0,76,das_burn,4.725576639175415,23764,8,1
1770147672.4911397,28_0,28,das_burn,10.067456722259521,23764,8,1
1770147672.5208397,12_0,12,das_burn,4.8342225551605225,23764,8,1
1770147672.52229,30_0,30,das_burn,6.07310152053833,23764,8,1
1770147672.5266972,62_0,62,das_burn,6.275249481201172,23752,8,1
1770147672.5301204,42_0,42,das_burn,9.56630277633667,23764,8,1
1770147672.5373652,52_0,52,das_burn,6.770693063735962,23764,8,1
1770147672.543626,4_0,4,das_burn,7.654987573623657,23764,8,1
1770147672.5461318,36_0,36,das_burn,6.542019844055176,23764,8,1
1770147672.547619,92_0,92,das_burn,8.758447647094727,23764,8,1
1770147672.5486946,60_0,60,das_burn,9.363272190093994,23764,8,1
