block_number,timestamp,tx_count,gas_used,gas_limit
6,1768536114,0,0,30000000
7,1768536126,0,0,30000000
8,1768536138,19,451516,30000000
9,1768536150,38,902996,30000000
10,1768536162,44,1045592,30000000
11,1768536174,42,998052,30000000
12,1768536186,39,926736,30000000
13,1768536198,25,594064,30000000
14,1768536210,28,665368,30000000
15,1768536222,28,665380,30000000
16,1768536235,22,522784,30000000
17,1768536247,21,498996,30000000
18,1768536259,16,380224,30000000
19,1768536271,18,427716,30000000
20,1768536283,19,451516,30000000
21,1768536295,10,237628,30000000
22,1768536307,7,166348,30000000
23,1768536319,2,47528,30000000
24,1768536331,5,118786,30000000
25,1768536343,6,142528,30000000
26,1768536355,3,71270,30000000
27,1768536367,2,47494,30000000
28,1768536379,3,71270,30000000
29,1768536391,2,47506,30000000
30,1768536403,6,142550,30000000
31,1768536415,1,23742,30000000
32,1768536427,2,47506,30000000
33,1768536439,4,95012,30000000
34,1768536451,4,95012,30000000
35,1768536463,6,142450,30000000
36,1768536475,7,166204,30000000
37,1768536487,11,261206,30000000
38,1768536499,10,237452,30000000
39,1768536511,13,308712,30000000
40,1768536524,8,189956,30000000
41,1768536536,14,332472,30000000
42,1768536548,10,237430,30000000
43,1768536560,14,332464,30000000
44,1768536572,23,546174,30000000
45,1768536584,17,403668,30000000
46,1768536596,12,284990,30000000
47,1768536608,20,474926,30000000
48,1768536620,18,427488,30000000
49,1768536632,27,641196,30000000
50,1768536644,27,641276,30000000
51,1768536656,20,475036,30000000
52,1768536668,25,593780,30000000
53,1768536680,24,570036,30000000
54,1768536692,23,546274,30000000
55,1768536705,21,498778,30000000
56,1768536717,29,688848,30000000
57,1768536729,21,498922,30000000
58,1768536741,27,641406,30000000
59,1768536753,20,475038,30000000
60,1768536765,31,736340,30000000
61,1768536777,22,522630,30000000
62,1768536789,22,522608,30000000
63,1768536801,19,451306,30000000
64,1768536813,25,593770,30000000
65,1768536825,23,546274,30000000
66,1768536837,15,356294,30000000
67,1768536849,11,261248,30000000
68,1768536862,14,332496,30000000
69,1768536874,18,427608,30000000
70,1768536886,13,308788,30000000
71,1768536898,19,451416,30000000
72,1768536910,21,498810,30000000
73,1768536922,12,285056,30000000
74,1768536934,16,380092,30000000
75,1768536946,14,332530,30000000
76,1768536958,6,142484,30000000
77,1768536970,17,403820,30000000
78,1768536982,12,285024,30000000
79,1768536994,22,522498,30000000
80,1768537006,13,308764,30000000
81,1768537018,15,356240,30000000
82,1768537030,16,380014,30000000
83,1768537042,14,332564,30000000
84,1768537054,15,356282,30000000
85,1768537066,18,427540,30000000
86,1768537079,13,308798,30000000
87,1768537091,11,261228,30000000
88,1768537103,14,332572,30000000
89,1768537115,15,356262,30000000
90,1768537127,17,403744,30000000
